ui_charamake_parts.text was created: 04-07-2026 7:33:29
Filesize is: 2682512 bytes

arm
Group 0
No300810 - アクラオ・アームUC
No300820 - アクラオ・アームMF
No300830 - ガルネージ・アームV2
No300840 - ガルネージ・アームV2/B
No300850 - ギャレスト・アームUC
No300860 - ギャレスト・アームMF
No300870 - トラバークル・アーム
No300880 - トラバークル・アーム/B
No300890 - フレズヴェルク＝アーテル・アーム
No300900 - アンドローズ・アーム
No300910 - フレズヴェルク＝アーテル・アーム/B
No300920 - ドゥーカー・アームMF
No300930 - ディノレックス・アームV2
No300940 - トイフェント・アームUC
No300950 - ディノレックス・アームV2/B
No300990 - フーディー・アーム/C
No301000 - フーディー・アーム/D
No301010 - ダンタロス・アームV2
No301020 - ダンタロス・アームV2/B
No301040 - アルガスレイ・アーム/C
No301050 - アルガスレイ・アーム/D
No301060 - アドミニアル・アームUC
No301080 - アドミニアル・アームUC/B
No301100 - ヴァンダーファルクス・アーム/C
No301110 - ヴァンダーファルクス・アーム/D
No301120 - インフェルド・アームUC
No301130 - インフェルド・アームUC/B
No301140 - ドゥルガーⅠ・アーム
No301150 - ドゥルガーⅠ・アーム/B
No301160 - エンヴォージャー・アーム/C
No301170 - エンヴォージャー・アーム/D
No301180 - シュディング・アーム/C
No301190 - シュディング・アーム/D
No301200 - レイスターン・アーム/C
No301210 - レイスターン・アーム/D
No301220 - ディンガイム・アーム
No301230 - ガルネージ・アーム/C
No301240 - ガルネージ・アーム/D
No301250 - ガルネージ・アームV2/C
No301260 - ガルネージ・アームV2/D
No301280 - ライカンスローダ・アーム/C
No301290 - ライカンスローダ・アーム/D
No301300 - ハーデモス・アーム
No301320 - テスカトーラス・アーム/C
No301330 - テスカトーラス・アーム/D
No301340 - トラバークル・アーム/C
No301350 - トラバークル・アーム/D
No301360 - 武威登龍“凱風快晴”・アーム
No301370 - 武威登龍“凱風快晴”・アーム/B
No301380 - ディノレックス・アーム/C
No301390 - ディノレックス・アームV2/C
No301400 - ディノレックス・アーム/D
No301410 - ディノレックス・アームV2/D
No301420 - サーグレイヴン・アーム
No40001 - ディスタ・アーム
No400010 - ディアーレ・アーム
No400011 - ディアーレ・アーム/2
No40002 - ロニア・アーム
No400020 - コルセロ・アーム
No400021 - コルセロ・アーム/2
No40003 - ファウマ・アーム
No400030 - ネヴァーン・アーム
No400031 - ネヴァーン・アーム/2
No40004 - ジョーカ・アーム
No40005 - マギウス・アーム
No400050 - スヴェーラ・アーム
No40006 - シェリフ・アーム
No400060 - ゲツエイ・アーム
No400061 - ゲツエイ・アーム/2
No40007 - コロッサス・アーム
No400070 - シャノフ・アーム
No400071 - シャノフ・アーム/2
No40008 - バルドル・アーム
No400080 - スヴェラト・アーム
No40009 - アングリフ・アーム
No40010 - メルダー・アーム
No400100 - クロウリック・アーム
No400110 - トイフェラン・アーム
No400120 - ライディー・アーム
No400130 - N-ナイトメア・アーム
No400140 - N-アリスリーパー・アーム
No400150 - N-サヤヒメ・アーム
No400170 - N-エターナルＦ・アーム
No400180 - N-サヤヒメ・アームV2
No400190 - N-ソルリス・アーム
No40020 - ディスタ・アームＣＶ
No400200 - N-アムアイラ・アーム
No400220 - ヘリーファルーテ・アーム
No40023 - ディスタ・アームＧＶ
No400230 - ヴォルキーア・アーム
No400239 - ヴォルキーア・アーム NPC
No400240 - フロリアーネ・アーム
No400250 - イフェスティー・アーム
No400270 - N-ナイトメア・アーム/B
No400290 - N-アムアイラ・アームV2
No40030 - ロニア・アームＣＶ
No400300 - ベルタスレイ・アーム
No400310 - クロウリック・アーム/B
No400320 - N-ソルリス・アームAF
No40033 - レギア・アーム
No400330 - エクラーナ・アーム
No40034 - レギア・アームＣＶ
No400340 - ククールカウス・アーム
No40035 - ロニア・アームＧＶ
No400350 - コルセロ・アームUC
No400360 - コルセロ・アームAF
No400370 - ￥イフェスティー・アーム/B
No400380 - ディアーレ・アームUC
No400390 - ディアーレ・アームAF
No40040 - ファウマ・アームＣＶ
No400410 - オイレ・アティーネ・アーム
No400420 - ライカスポーティ・アーム
No40043 - ファウマ・アームＧＶ
No400430 - テアナーガ・アーム
No400440 - スヴェーラ・アームUC
No400450 - スヴェーラ・アームAF
No400460 - ネヴァーン・アームUC
No400470 - N-アムアイラ・アーム/B
No400480 - N-アムアイラ・アームV2/B
No400490 - N-エターナルＦ・アーム/B
No40050 - ジョーカ・アームＣＶ
No400520 - ダウーレア・アーム
No40053 - ジョーカ・アームＧＶ
No400530 - デュノプティラ・アーム
No400540 - ゲツエイ・アームUC
No400550 - ゲツエイ・アームMF
No400560 - シャノフ・アームUC
No400570 - シャノフ・アームMF
No400580 - テアナーガ・アーム/B
No400590 - カーラヴェラ・アーム
No40060 - マギウス・アームＣＶ
No400600 - フレズヴェルク＝アーテルG・アーム
No400610 - アンドローナ・アーム
No40062 - マギウス・アームＧＶ
No400630 - クロウリック・アームUC
No400640 - クロウリック・アームMF
No400650 - トイフェラン・アームUC
No400660 - N-アリスリーパー・アーム/B
No400670 - ダウーレア・アーム/B
No400680 - ダウーレア・アームV2
No40070 - シェリフ・アームＣＶ
No400700 - ライディー・アーム/B
No400710 - ベルタスレイ・アーム/B
No400720 - ヘリーファルーテ・アーム/B
No400730 - イフェスティー・アームUC
No400740 - ドゥルガーⅠG・アーム
No400760 - フロリアーネ・アーム/B
No400770 - ドゥルガーⅠG-DQV・アーム
No40080 - コロッサス・アームＣＶ
No400810 - エクラーナ・アーム/B
No400820 - オイレ・アティーネ・アーム/B
No40083 - コロッサス・アームＧＶ
No400830 - スメラギヒメ・アーム
No400840 - ライカスポーティ・アーム/B
No400850 - テアナーガ・アーム/C
No400860 - リリベル・アーム
No400870 - ククールカウス・アーム/B
No400880 - カーラヴェラ・アーム/B
No400890 - 皇巫アマテラスレガリア・アーム
No40090 - バルドル・アームＣＶ
No400900 - 皇巫アマテラス日蝕・アーム
No400910 - デュノプティラ・アーム/B
No40093 - バルドル・アームＧＶ
No400930 - ソロノックス・アーム
No40100 - アングリフ・アームＣＶ
No40104 - アングリフ・アームＧＶ
No40110 - メルダー・アームＣＶ
No40120 - フィルフ・アーム
No40121 - フィルフ・アームＣＶ
No40123 - フィルフ・アームＧＶ
No40130 - ゴウボイド・アーム
No40131 - ゴウボイド・アームＣＶ
No40133 - ゴウボイド・アームＧＶ
No40140 - アラオ・アーム
No40141 - アラオ・アームＣＶ
No40143 - アラオ・アームＧＶ
No40150 - ベルガ・アーム
No40151 - ベルガ・アームＣＶ
No40160 - Ｏフレーム・アーム
No40161 - Ｏフレーム・アームＣＶ
No40163 - Ｏフレーム・アームＧＶ
No40170 - ヒュリオン・アーム
No40171 - ヒュリオン・アームＣＶ
No40173 - ヒュリオン・アームＧＶ
No40180 - ディヴァリースＦ・アーム
No40181 - ディヴァリースＦ・アームＣＶ
No40190 - ドレーク・アーム
No40191 - ドレーク・アームＣＶ
No40193 - ドレーク・アームＧＶ
No40200 - ジャスティスＡ・アーム
No40201 - ジャスティスＡ・アームＣＶ
No40210 - ディバインＫ・アーム
No40211 - ディバインＫ・アームＣＶ
No40230 - エヴァレット・アーム
No40231 - エヴァレット・アームＣＶ
No40233 - エヴァレット・アームＧＶ
No40240 - ベイバレル・アーム
No40241 - ベイバレル・アームＣＶ
No40250 - グアルディ・アーム
No40251 - グアルディ・アームＣＶ
No40260 - ライザーＦ・アーム
No40261 - ライザーＦ・アームＣＶ
No40263 - ライザーＦ・アームＧＶ
No40270 - ネメジスト・アーム
No40271 - ネメジスト・アームＣＶ
No40273 - ネメジスト・アームＧＶ
No40280 - グルマイカ・アーム
No40281 - グルマイカ・アームＣＶ
No40290 - グラニーダ・アーム
No40291 - グラニーダ・アームＣＶ
No40293 - グラニーダ・アームＧＶ
No40300 - サイハジン・アーム
No40301 - サイハジン・アームＣＶ
No40303 - サイハジン・アームＧＶ
No40310 - レクトアギル・アーム
No40311 - レクトアギル・アームＣＶ
No40313 - レクトアギル・アームＧＶ
No40320 - フリーヴァ・アーム
No40321 - フリーヴァ・アームＣＶ
No40323 - フリーヴァ・アームＧＶ
No40330 - ギャレオス・アーム
No40331 - ギャレオス・アームＣＶ
No40340 - キオウガイ・アーム
No40341 - キオウガイ・アームＣＶ
No40343 - キオウガイ・アームＧＶ
No40350 - コンガラ・アーム
No40360 - セイタカ・アーム
No40370 - バンテスタ・アーム
No40371 - バンテスタ・アームＣＶ
No40373 - バンテスタ・アームＧＶ
No40380 - ヴァリエス・アーム
No40381 - ヴァリエス・アームＣＶ
No40383 - ヴァリエス・アームＧＶ
No40390 - センガミ・アーム
No40391 - センガミ・アームＣＶ
No40393 - センガミ・アームＧＶ
No40400 - ラシオス・アーム
No40401 - ラシオス・アームＣＶ
No40403 - ラシオス・アームＧＶ
No40410 - アコーディ・アーム
No40411 - アコーディ・アームＣＶ
No40413 - アコーディ・アームＧＶ
No40420 - アルベリカ・アーム
No40421 - アルベリカ・アームＣＶ
No40430 - ギガンテ・アーム
No40431 - ギガンテ・アームＣＶ
No40433 - ギガンテ・アームＧＶ
No40440 - ヴォグルス・アーム
No40441 - ヴォグルス・アームＣＶ
No40450 - ガルファ・アーム
No40451 - ガルファ・アームＣＶ
No40460 - ドラクレス・アーム
No40461 - ドラクレス・アームＣＶ
No40470 - グロード・アーム
No40471 - グロード・アームＣＶ
No40480 - ディグゥ・アーム
No40481 - ディグゥ・アームＣＶ
No40490 - ローロック・アーム
No40491 - ローロック・アームＣＶ
No40493 - ローロック・アームＧＶ
No40500 - ゴルンレオ・アーム
No40501 - ゴルンレオ・アームＣＶ
No40510 - ヴォーダム・アーム
No40511 - ヴォーダム・アームＣＶ
No40520 - ダルモルス・アーム
No40521 - ダルモルス・アームＣＶ
No40530 - スティレット・アーム
No40540 - シュバル・アーム
No40541 - シュバル・アームＣＶ
No40560 - トレイオン・アーム
No40561 - トレイオン・アームＣＶ
No40570 - ハイロウ・アーム
No40571 - ハイロウ・アームＣＶ
No40590 - ハヴィック・アーム
No40591 - ハヴィック・アームＣＶ
No40600 - アグリ・アーム
No40610 - メイガス・アーム
No40611 - メイガス・アームＣＶ
No40620 - ハーゼン・アーム
No40621 - ハーゼン・アームＣＶ
No40630 - クリスト・アーム
No40631 - クリスト・アームＣＶ
No40640 - 輝星・空式・アーム
No40650 - ティタンガム・アーム
No40651 - ティタンガム・アームＣＶ
No40660 - 轟雷・アーム
No40670 - バーゼラルド・アーム
No40700 - デモードス・アーム
No40701 - デモードス・アームＣＶ
No40710 - ＰＳＺオギ・アーム
No40720 - クリミナル・アーム
No40721 - クリミナル・アームＣＶ
No40723 - クリミナル・アームＧＶ
No40730 - 不知火・アーム
No40740 - 武御雷・アーム
No40750 - ライナー・アーム
No40751 - ライナー・アームＣＶ
No40760 - エグザギア・アーム
No40761 - エグザギア・アームＣＶ
No40770 - マグナレギア・アーム
No40780 - ヴァローナ・アーム
No40790 - ビオール・アーム
No50001 - ワスプ・アーム
No50002 - ディール・アーム
No50003 - ローズ・アーム
No50004 - ファーネン・アーム
No50005 - ランクス・アーム
No50006 - イオニア・アーム
No50007 - フリーゲン・アーム
No50008 - メディウム・アーム
No50009 - イルシオン・アーム
No50010 - ラミア・アーム
No50020 - ワスプ・アームＣＶ
No50030 - ディール・アームＣＶ
No50033 - ディール・アームＧＶ
No50040 - ローズ・アームＣＶ
No50043 - ローズマリー・アーム
No50044 - ローズマリー・アームＣＶ
No50045 - ローズ・アームＧＶ
No50050 - ファーネン・アームＣＶ
No50051 - ファーネン・アームＧＶ
No50060 - ランクス・アームＣＶ
No50063 - ランクス・アームＧＶ
No50070 - イオニア・アームＣＶ
No50072 - イオニア・アームＧＶ
No50080 - フリーゲン・アームＣＶ
No50083 - フリーゲン・アームＧＶ
No50090 - メディウム・アームＣＶ
No50100 - イルシオン・アームＣＶ
No50102 - イルシオン・アームＧＶ
No50110 - ラミア・アームＣＶ
No50113 - ラミア・アームＧＶ
No50120 - ヘルマ・アーム
No50121 - ヘルマ・アームＣＶ
No50123 - ヘルマ・アームＧＶ
No50130 - ファウマレディ・アーム
No50131 - ファウマレディ・アームＣＶ
No50140 - ディスタレディ・アーム
No50141 - ディスタレディ・アームＣＶ
No50150 - ロニアレディ・アーム
No50151 - ロニアレディ・アームＣＶ
No50160 - グリース・アーム
No50161 - グリース・アームＣＶ
No50163 - グリース・アームＧＶ
No50170 - ヒルベルト・アーム
No50171 - ヒルベルト・アームＣＶ
No50173 - ヒルベルト・アームＧＶ
No50180 - ローゼンＳ・アーム
No50181 - ローゼンＳ・アームＣＶ
No50183 - ローゼンＳ・アームＧＶ
No50190 - ケルビナ・アーム
No50191 - ケルビナ・アームＣＶ
No50193 - ケルビナ・アームＧＶ
No50200 - Ｎシュヴァンツ・アーム
No50201 - Ｎシュヴァンツ・アームＣＶ
No50210 - ナジン・アーム
No50211 - ナジン・アームＣＶ
No50220 - エターナルＦ・アーム
No50221 - エターナルＦ・アームＣＶ
No50230 - アルビダ・アーム
No50231 - アルビダ・アームＣＶ
No50233 - アルビダ・アームＧＶ
No50240 - アリスリーパー・アーム
No50241 - アリスリーパー・アームＣＶ
No50250 - ウィグナー・アーム
No50251 - ウィグナー・アームＣＶ
No50253 - ウィグナー・アームＧＶ
No50260 - Ｒイノセンテ・アーム
No50261 - Ｒイノセンテ・アームＣＶ
No50263 - Ｒイノセンテ・アームＧＶ
No50280 - リジェラン・アーム
No50281 - リジェラン・アームＣＶ
No50290 - バイラリン・アーム
No50291 - バイラリン・アームＣＶ
No50300 - レヴァイア・アーム
No50301 - レヴァイア・アームＣＶ
No50303 - レヴァイア・アームＧＶ
No50310 - ピオニア・アーム
No50311 - ピオニア・アームＣＶ
No50313 - ピオニア・アームＧＶ
No50320 - コーブレス・アーム
No50321 - コーブレス・アームＣＶ
No50330 - フウリンカ・アーム
No50331 - フウリンカ・アームＣＶ
No50333 - フウリンカ・アームＧＶ
No50340 - エクレピスト・アーム
No50341 - エクレピスト・アームＣＶ
No50343 - エクレピスト・アームＧＶ
No50350 - ローヴァ・アーム
No50351 - ローヴァ・アームＣＶ
No50353 - ローヴァ・アームＧＶ
No50360 - サヤヒメ・アーム
No50361 - サヤヒメ・アームＣＶ
No50363 - サヤヒメ・アームＧＶ
No50370 - リファシル・アーム
No50371 - リファシル・アームＣＶ
No50380 - ヒメセイタカ・アーム
No50390 - ヒメコンガラ・アーム
No50420 - アムアイラ・アーム
No50421 - アムアイラ・アームＣＶ
No50423 - アムアイラ・アームＧＶ
No50430 - サフィーア・アーム
No50431 - サフィーア・アームＣＶ
No50433 - サフィーア・アームＧＶ
No50440 - シャンフー・アーム
No50441 - シャンフー・アームＣＶ
No50443 - シャンフー・アームＧＶ
No50450 - ルセリア・アーム
No50451 - ルセリア・アームＣＶ
No50453 - ルセリア・アームＧＶ
No50460 - デルマーチ・アーム
No50461 - デルマーチ・アームＣＶ
No50463 - デルマーチ・アームＧＶ
No50470 - フレイジア・アーム
No50471 - フレイジア・アームＣＶ
No50490 - ワルキア・アーム
No50491 - ワルキア・アームＣＶ
No50493 - ワルキア・アームＧＶ
No50500 - アルナール・アーム
No50501 - アルナール・アームＣＶ
No50510 - ウィルカ・アーム
No50511 - ウィルカ・アームＣＶ
No50520 - ハローゼ・アーム
No50521 - ハローゼ・アームＣＶ
No50530 - コルトゥ・アーム
No50531 - コルトゥ・アームＣＶ
No50540 - ドラウリア・アーム
No50541 - ドラウリア・アームＣＶ
No50550 - クレスロ・アーム
No50551 - クレスロ・アームＣＶ
No50553 - クレスロ・アームＧＶ
No50560 - シルフォス・アーム
No50561 - シルフォス・アームＣＶ
No50570 - クロワール・アーム
No50571 - クロワール・アームＣＶ
No50580 - スティレットＧ・アーム
No50590 - フェマーレ・アーム
No50591 - フェマーレ・アームＣＶ
No50600 - エアロス・アーム
No50601 - エアロス・アームＣＶ
No50610 - シュバリア・アーム
No50611 - シュバリア・アームＣＶ
No50620 - ニンバス・アーム
No50621 - ニンバス・アームＣＶ
No50630 - アルキ・アーム
No50640 - フィリン・アーム
No50641 - フィリン・アームＣＶ
No50650 - フラメル・アーム
No50651 - フラメル・アームＣＶ
No50660 - マーヴ・アーム
No50661 - マーヴ・アームＣＶ
No50670 - マーヴィス・アーム
No50671 - マーヴィス・アームＣＶ
No50680 - 轟雷Ｇ・アーム
No50690 - バーゼラルドＧ・アーム
No50700 - 轟雷改Ｇ・アーム
No50730 - アイシリカ・アーム
No50731 - アイシリカ・アームＣＶ
No50740 - ユーテルペ・アーム
No50741 - ユーテルペ・アームＣＶ
No50770 - ナイトメア・アーム
No50771 - ナイトメア・アームＣＶ
No50773 - ナイトメア・アームＧＶ
No50790 - エグザリア・アーム
No50791 - エグザリア・アームＣＶ
No50800 - エクスマリー・アーム
No50810 - アンファング・アーム
No50820 - ソルリス・アーム
No50821 - ソルリス・アームＣＶ
No50850 - フルータ・アーム
No50870 - ユリエン・アーム

Group 1
No00000 - None
No300010 - Di Gant Arms
No300011 - Di Gant Arms/2
No300030 - Zanna Arms
No300031 - Zanna Arms/2
No300040 - Dezanna Arms
No300041 - Dezanna Arms/2
No300050 - Garrest Arms
No300051 - Garrest Arms/2
No300060 - Cataphract Arms
No300061 - Cataphract Arms/2
No300070 - Veterno Arms
No300071 - Veterno Arms/2
No300080 - Demon King Arms
No300081 - Demon King Arms/2
No300090 - Di Gant Arms/B
No300091 - Di Gant Arms/B2
No300120 - Zanna Arms/B
No300121 - Zanna Arms/B2
No300140 - Garrest Arms/B
No300141 - Garrest Arms/B2
No300150 - Veterno Arms/B
No300151 - Veterno Arms/B2
No300160 - Cataphract Arms/B
No300161 - Cataphract Arms/B2
No300170 - Demon King Arms/B
No300171 - Demon King Arms/B2
No300180 - Cataphract Arms UC
No300190 - Ruka Arms
No300200 - Veterno Arms UC
No300210 - Veterno Arms UC/B
No300220 - Teufent Arms
No300230 - Teufent Arms/B
No300240 - Ruka Arms/B
No300250 - Fuuji Arms
No300260 - N-Liner Arms
No300270 - N-Criminal Arms
No300280 - N-Cheval Arms
No300290 - N-Exagia Arms
No300300 - N-Howling Leo Arms
No300310 - N-Hylow Arms
No300320 - Wanderfalke Arms
No300330 - Enforge Arms
No300360 - Infilt Arms
No300370 - N-Criminal Arms/B
No300380 - N-Cheval Arms/B
No300390 - N-Cheval Arms/C
No300400 - Fuuji Arms/B
No300410 - N-Liner Arms/B
No300420 - Wanderfalke Arms/B
No300430 - N-Exagia Arms/B
No300440 - Infilt Arms/B
No300450 - Enforge Arms/B
No300480 - N-Liner Arms AF
No300490 - Arga Slay Arms
No300500 - Ruka Arms UC
No300510 - Veterno Arms UC/B
No300520 - Shting Arms
No300530 - Adminial Arms
No300539 - General's Arms NPC
No300540 - Tezcatloras Arms
No300550 - N-Exagia Arms/C
No300560 - Volgard Arms
No300570 - Infilt Arms AF/B
No300590 - Di Gant Arms UC
No300600 - Di Gant Arms AF
No300610 - N-Exagia Arms/D
No300620 - Zanna Arms AF
No300630 - Shting Arms/B
No300640 - Arga Slay Arms/B
No300650 - Tezcatloras Arms/B
No300680 - Raystern Arms
No300690 - Raystern Arms/B
No300700 - Galnage Arms
No300710 - Galnage Arms/B
No300720 - Lycanthro Arms
No300730 - Lycanthro Arms/B
No300740 - Adminial-500 Arms
No300750 - Dantalus Arms
No300760 - Dantalus Arms/B
No300770 - Dinorex Arms
No300780 - Dinorex Arms/B
No300810 - Demon King Arms UC
No300820 - Demon King Arms MF
No300830 - Galnage Arms V2
No300840 - Galnage Arms V2/B
No300850 - Garrest Arms UC
No300860 - Garrest Arms MF
No300870 - Trabakl Arms
No300880 - Trabakl Arms/B
No300890 - Hresvelgr=Ater Arms
No300900 - Andraws Arms
No300910 - Hresvelgr=Ater Arms/B
No300920 - Ruka Arms MF
No300930 - Dinorex Arms V2
No300940 - Teufent Arms UC
No300950 - Dinorex Arms V2/B
No300990 - Fuuji Arms/C
No301000 - Fuuji Arms/D
No301010 - Dantalus Arms V2
No301020 - Dantalus Arms V2/B
No301040 - Arga Slay Arms/C
No301050 - Arga Slay Arms/D
No301060 - Adminial Arms UC
No301080 - Adminial Arms UC/B
No301100 - Wanderfalke Arms/C
No301110 - Wanderfalke Arms/D
No301120 - Infilt Arms UC
No301130 - Infilt Arms UC/B
No301140 - Durga I Arms
No301150 - Durga I Arms/B
No301160 - Enforge Arms/C
No301170 - Enforge Arms/D
No301180 - Shting Arms/C
No301190 - Shting Arms/D
No301200 - Raystern Arms/C
No301210 - Raystern Arms/D
No301220 - Odingaim Arms
No301230 - Galnage Arms/C
No301240 - Galnage Arms/D
No301250 - Galnage Arms V2/C
No301260 - Galnage Arms V2/D
No301280 - Lycanthro Arms/C
No301290 - Lycanthro Arms/D
No301300 - Hadeimos Arms
No301320 - Tezcatloras Arms/C
No301330 - Tezcatloras Arms/D
No301340 - Trabakl Arms/C
No301350 - Trabakl Arms/D
No301360 - BUI TOHRU "GAIFU KAISEI" Arms
No301370 - BUI TOHRU "GAIFU KAISEI" Arms/B
No301380 - Dinorex Arms/C
No301390 - Dinorex Arms V2/C
No301400 - Dinorex Arms/D
No301410 - Dinorex Arms V2/D
No301420 - Sirgraven Arms
No40001 - Dista Arms
No400010 - Di Allez Arms
No400011 - Di Allez Arms/2
No40002 - Ronia Arms
No400020 - Corsero Arms
No400021 - Corsero Arms/2
No40003 - Fauma Arms
No400030 - Nemain Arms
No400031 - Nemain Arms/2
No40004 - Joker Arms
No40005 - Magius Arms
No400050 - Svela Arms
No40006 - Sheriff Arms
No400060 - Moonlight Arms
No400061 - Moonlight Arms/2
No40007 - Colossus Arms
No400070 - Schanorf Arms
No400071 - Schanorf Arms/2
No40008 - Baldur Arms
No400080 - Svelt Arms
No40009 - Angriff Arms
No40010 - Melder Arms
No400100 - Krolik Arms
No400110 - Teuferan Arms
No400120 - Raiji Arms
No400130 - N-Nightmare Arms
No400140 - N-Alice Reaper Arms
No400150 - N-Luminous Princess Arms
No400170 - N-Eternal Form Arms
No400180 - N-Luminous Princess Arms V2
No400190 - N-Solis Arms
No40020 - Dista Arms CV
No400200 - N-Amuaira Arms
No400220 - Gerifalte Arms
No40023 - Dista Arms GV
No400230 - Volkia Arms
No400239 - Volkia Arms NPC
No400240 - Florial Arms
No400250 - Investig Arms
No400270 - N-Nightmare Arms/B
No400290 - N-Amuaira Arms V2
No40030 - Ronia Arms CV
No400300 - Belta Slay Arms
No400310 - Krolik Arms/B
No400320 - N-Solis Arms AF
No40033 - Regia Arms
No400330 - Ekram Arms
No40034 - Regia Arms CV
No400340 - Kuetzalkaos Arms
No40035 - Ronia Arms GV
No400350 - Corsero Arms UC
No400360 - Corsero Arms AF
No400370 - Investig Arms/B
No400380 - Di Allez Arms UC
No400390 - Di Allez Arms AF
No40040 - Fauma Arms CV
No400410 - Oileu Athena Arms
No400420 - Super Sporty Arms
No40043 - Fauma Arms GV
No400430 - Theanaga Arms
No400440 - Svela Arms UC
No400450 - Svela Arms AF
No400460 - Nemain Arms UC
No400470 - N-Amuaira Arms/B
No400480 - N-Amuaira Arms V2/B
No400490 - N-Eternal Form Arms/B
No40050 - Joker Arms CV
No400520 - Daulea Arms
No40053 - Joker Arms GV
No400530 - Dinopetila Arms
No400540 - Moonlight Arms UC
No400550 - Moonlight Arms MF
No400560 - Schanorf Arms UC
No400570 - Schanorf Arms MF
No400580 - Theanaga Arms/B
No400590 - Caravela Arms
No40060 - Magius Arms CV
No400600 - Hresvelgr=Ater G Arms
No400610 - Andrawn Arms
No40062 - Magius Arms GV
No400630 - Krolik Arms UC
No400640 - Krolik Arms MF
No400650 - Teuferan Arms UC
No400660 - N-Alice Reaper Arms/B
No400670 - Daulea Arms/B
No400680 - Daulea Arms V2
No40070 - Sheriff Arms CV
No400700 - Raiji Arms/B
No400710 - Belta Slay Arms/B
No400720 - Gerifalte Arms/B
No400730 - Investig Arms UC
No400740 - Durga IG Arms
No400760 - Florial Arms/B
No400770 - Durga IG-DQV Arms
No40080 - Colossus Arms CV
No400810 - Ekram Arms/B
No400820 - Oileu Athena Arms/B
No40083 - Colossus Arms GV
No400830 - Regal Princess Arms
No400840 - Super Sporty Arms/B
No400850 - Theanaga Arms/C
No400860 - Lillibelle Arms
No400870 - Kuetzalkaos Arms/B
No400880 - Caravela Arms/B
No400890 - AUV AMATERASU REGALIA Arms
No40090 - Baldur Arms CV
No400900 - AUV AMATERASU ECLIPSE Arms
No400910 - Dinopetila Arms/B
No40093 - Baldur Arms GV
