qst_1180320020.text was created: 04-07-2026 10:44:37
Filesize is: 91936 bytes

MainText
Group 0
quiz07_02 - タイヴァスの“ジャケットの色”は？
quize07_select1 - 赤
quize07_select2 - ピンク
quize07_select3 - 白
quize07_select4 - 青
quize07_answer - 正解は……、<br><red>赤<c>でした！
quiz8 - 問題<br><yellow>スティアに出現する<br>“ラッピー”が食べている“果物”は？
quiz08_01 - スティアに出現する
quiz08_02 - “ラッピー”が食べている“果物”は？
quize08_select1 - フェイ・スティラスターツ
quize08_select2 - マッタ・スティラバナン
quize08_select3 - サッパ・スティラアッポウ
quize08_select4 - ガッツ・スティラプラーム
quize08_answer - 正解は……、<br><red>フェイ・スティラスターツ<c>でした！
quiz9 - 問題<br><yellow>かつて、クロフォードやグレンと<br>ともに戦った“アークスの名前”は？
quiz09_01 - かつて、クロフォードやグレンと
quiz09_02 - ともに戦った“アークスの名前”は？
quize09_select1 - ヒバナ
quize09_select2 - ハナビ
quize09_select3 - ラン
quize09_select4 - ヒバチ
quize09_answer - 正解は……、<br><red>ヒバナ<c>でした！
quiz10 - 問題<br><yellow>タスク“五つ子の頼みごと”で、<br>メリから“預かるもの”は？
quiz10_01 - タスク“五つ子の頼みごと”で、
quiz10_02 - メリから“預かるもの”は？
quize10_select1 - お弁当
quize10_select2 - 毛皮
quize10_select3 - 武器
quize10_select4 - 伝言
quize10_answer - 正解は……、<br><red>お弁当箱<c>でした！
quiz11 - 問題<br><yellow>ホーミング弾による攻撃で、<br>アークスを“サポートする”のは？
quiz11_01 - ホーミング弾による攻撃で、
quiz11_02 - アークスを“サポートする”のは？
quize11_select1 - ホーバック
quize11_select2 - ドローム
quize11_select3 - マグ
quize11_select4 - モバイルキャノン
quize11_answer - 正解は……、<br><red>ホーバック<c>でした！
quiz12 - 問題<br><yellow>HPを回復する“効果がある”のは？
quiz12_01 - HPを回復する“効果がある”のは？
quize12_select1 - レスタサイン
quize12_select2 - N-グラインダー
quize12_select3 - リバーサーサイン
quize12_select4 - N-メセタ
quize12_answer - 正解は……、<br><red>レスタサイン<c>でした！
quiz13 - 問題<br><yellow>レイヨルド峡江に出現する<br>“エンシェントエネミー”の“二つ名”は？
quiz13_01 - レイヨルド峡江に出現する
quiz13_02 - “エンシェントエネミー”の“二つ名”は？
quize13_select1 - 遠世の
quize13_select2 - 精鋭の
quize13_select3 - 雪花の
quize13_select4 - 老練の
quize13_answer - 正解は……、<br><red>「遠世の」<c>でした！
quiz14 - 問題<br><yellow>高値で売却できるアイテム“でない”のは？
quiz14_01 - 高値で売却できるアイテム“でない”のは？
quize14_select1 - アームズリファイナー
quize14_select2 - アルファリアクター
quize14_select3 - ステラーシード
quize14_select4 - スノークス
quize14_answer - 正解は……、<br><red>アームズリファイナー<c>でした！
quiz15 - 問題<br><yellow>セントラルタワーの指令室で、<br>ランの“隣に座っている”のは？
quiz15_01 - セントラルタワーの指令室で、
quiz15_02 - ランの“隣に座っている”のは？
quize15_select1 - リューリン
quize15_select2 - ロッサ
quize15_select3 - オランジェ
quize15_select4 - クロフォード
quize15_answer - 正解は……、<br><red>リューリン<c>でした！
quiz16 - 問題<br><yellow>タスク“五つ子の頼みごと”で、<br>“３番目”に頼みごとをしてくるのは？
quiz16_01 - タスク“五つ子の頼みごと”で、
quiz16_02 - “３番目”に頼みごとをしてくるのは？
quize16_select1 - トゥーリ
quize16_select2 - イルマ
quize16_select3 - クッカ
quize16_select4 - タイヴァス
quize16_answer - 正解は……、<br><red>トゥーリ<c>でした！
quiz17 - 問題<br><yellow>このなかで、実際に存在するエネミーは？
quiz17_01 - このなかで、実際に存在するエネミーは？
quize17_select1 - 絶望のネクス・エアリオ
quize17_select2 - 絶望のワウロン
quize17_select3 - 絶望のクロフォード
quize17_select4 - 絶望のパスタ
quize17_answer - 正解は……、<br><red>絶望のネクス・エアリオ<c>でした！
quiz18 - 問題<br><yellow>エアリオリージョンのリーダーである<br>クロフォードの“クラス”は？
quiz18_01 - エアリオリージョンのリーダーである
quiz18_02 - クロフォードの“クラス”は？
quize18_select1 - フォース
quize18_select2 - テクター
quize18_select3 - ハンター
quize18_select4 - ファイター
quize18_answer - 正解は……、<br><red>テクター<c>でした！
quiz19 - 問題<br><yellow>イルマの眼鏡の“フチの色”は？
quiz19_01 - イルマの眼鏡の“フチの色”は？
quize19_select1 - 黒
quize19_select2 - 白
quize19_select3 - 赤
quize19_select4 - ピンク
quize19_answer - 正解は……、<br><red>黒<c>でした！
quiz20 - 問題<br><yellow>エアリオの全トレイニアをクリアすると、<br>手に入る“スキルポイントの合計”は？
quiz20_01 - エアリオの全トレイニアをクリアすると、
quiz20_02 - 手に入る“スキルポイントの合計”は？
quize20_select1 - 20ポイント
quize20_select2 - 18ポイント
quize20_select3 - 23ポイント
quize20_select4 - 15ポイント
quize20_answer - 正解は……、<br><red>20ポイント<c>でした！
quiz21 - 問題<br><yellow>主人公が最初に訪れた<br>“エアリオタウンを襲撃した”のは？
quiz21_01 - 主人公が最初に訪れた
quiz21_02 - “エアリオタウンを襲撃した”のは？
quize21_select1 - ダークファルス
quize21_select2 - ダルク・ファキス
quize21_select3 - ダークマギルス
quize21_select4 - アイナ
quize21_answer - 正解は……、<br><red>ダークファルス<c>でした！
quiz22 - 問題<br><yellow>“N-クラスエクスキューブ”は、<br>全部で何種類？
quiz22_01 - “N-クラスエクスキューブ”は、
quiz22_02 - 全部で何種類？
quize22_select1 - 10種類
quize22_select2 - ８種類
quize22_select3 - ９種類
quize22_select4 - 11種類
quize22_answer - 正解は……、<br><red>10種類<c>でした！
quiz23 - 問題<br><yellow>セントラルシティに配備されている<br>“巨大兵器の名前”は？
quiz23_01 - セントラルシティに配備されている
quiz23_02 - “巨大兵器の名前”は？
quize23_select1 - セントラルキャノン
quize23_select2 - ドッツキャノン
quize23_select3 - ナグルスキャノン
quize23_select4 - エアリオキャノン
quize23_answer - 正解は……、<br><red>セントラルキャノン<c>でした！
quiz24 - 問題<br><yellow>このなかで、“存在しないタスク”は？
quiz24_01 - このなかで、“存在しないタスク”は？
quize24_select1 - トリガータスク
quize24_select2 - デイリータスク
quize24_select3 - ウィークリータスク
quize24_select4 - 期間限定タスク
quize24_answer - 正解は……、<br><red>トリガータスク<c>でした！
quiz25 - 問題<br><yellow>“ステップカウンター”が、<br>“使用できない武器種”は？
quiz25_01 - “ステップカウンター”が、
quiz25_02 - “使用できない武器種”は？
quize25_select1 - 該当なし
quize25_select2 - ソード
quize25_select3 - アサルトライフル
quize25_select4 - ロッド
quize25_answer - 正解は……、<br><red>該当なし<c>でした！
quiz26 - 問題<br><yellow>ウェイカーが呼び出す、<br>“翼をもつファミリア”の名前は？
quiz26_01 - ウェイカーが呼び出す、
quiz26_02 - “翼をもつファミリア”の名前は？
quize26_select1 - フレドラン
quize26_select2 - フレイダル
quize26_select3 - ヴォルファー
quize26_select4 - ヴォルフェン
quize26_answer - 正解は……、<br><red>フレドラン<c>でした！
quiz27 - 問題<br><yellow>“複合属性テクニック”の名前で、<br>正しいものは？
quiz27_01 - “複合属性テクニック”の名前で、
quiz27_02 - 正しいものは？
quize27_select1 - フォメルギオン
quize27_select2 - フォメルギオソ
quize27_select3 - バーラソツィオン
quize27_select4 - バーランティオン
quize27_answer - 正解は……、<br><red>フォメルギオン<c>でした！
quiz52 - 問題<br><yellow>セントラルシティのオペレーター歴が、<br>“一番短い”のは？
quiz52_01 - セントラルシティのオペレーター歴が、
quiz52_02 - “一番短い”のは？
quize52_select1 - ラン
quize52_select2 - リューリン
quize52_select3 - ロッサ
quize52_select4 - オランジェ
quize52_answer - 正解は……、<br><red>ラン<c>でした！
quiz28 - 問題<br><yellow>“プレミアムセット”を<br>購入できるのは？
quiz28_01 - “プレミアムセット”を
quiz28_02 - 購入できるのは？
quize28_select1 - ACショップ
quize28_select2 - トレジャーショップ
quize28_select3 - アイテムショップ
quize28_select4 - マイショップ
quize28_answer - 正解は……、<br><red>ACショップ<c>でした！
quiz29 - 問題<br><yellow>“プレミアムセット”の効果で、<br>“正しくない”のはどれ？
quiz29_01 - “プレミアムセット”の効果で、
quiz29_02 - “正しくない”のはどれ？
quize29_select1 - ラッピーがなついてくる
quize29_select2 - マイショップの出品ができる
quize29_select3 - プレミアム倉庫が使える
quize29_select4 - クイックフードにプレミアム効果がつく
quize29_answer - 正解は……、<br><red>ラッピーがなついてくる<c>でした！
quiz30 - 問題<br><yellow>マイショップ出品やプレミアム倉庫など、<br>様々な機能が利用可能になるのは？
quiz30_01 - マイショップ出品やプレミアム倉庫など、
quiz30_02 - 様々な機能が利用可能になるのは？
quize30_select1 - プレミアムセット
quize30_select2 - クイックフード
quize30_select3 - ステージライブ
quize30_select4 - ギャザリング
quize30_answer - 正解は……、<br><red>プレミアムセット<c>でした！
quiz31 - 問題<br><yellow>“南エアリオ”に設置されている<br>“リューカーデバイス”の名称は？
quiz31_01 - “南エアリオ”に設置されている
quiz31_02 - “リューカーデバイス”の名称は？
quize31_select1 - バルフロウ大瀑布
quize31_select2 - ラーカウ海岸
quize31_select3 - ハルファナ湿原
quize31_select4 - ハルフィリア湖
quize31_answer - 正解は……、<br><red>バルフロウ大瀑布<c>でした！
quiz32 - 問題<br><yellow>ハルフィリア湖に出現する<br>“ギガンティクス”は？
quiz32_01 - ハルフィリア湖に出現する
quiz32_02 - “ギガンティクス”は？
quize32_select1 - 絶望のダイダル・ソード
quize32_select2 - 絶望のダイダル・アックス
quize32_select3 - 絶望のスナイダル・ハンマー
quize32_select4 - 絶望のレイダル・ソード
quize32_answer - 正解は……、<br><red>絶望のダイダル・ソード<c>でした！
quiz33 - 問題<br><yellow>“ハンターアーツアヴェンジ”の<br>“発動方法”は？
quiz33_01 - “ハンターアーツアヴェンジ”の
quiz33_02 - “発動方法”は？
quize33_select1 - PA発動中にエネミーの攻撃を受ける
quize33_select2 - PAボタンを長押し
quize33_select3 - サブパレットからスキルを選択して発動
quize33_select4 - 「ハンターアーツアヴェンジ！」と叫ぶ
quize33_answer - 正解は……、<br><red>PA発動中にエネミーの攻撃を受ける<c>でした！
quiz34 - 問題<br><yellow>ツインマシンガン専用の<br>“アクティブスキル”は？
quiz34_01 - ツインマシンガン専用の
quiz34_02 - “アクティブスキル”は？
quize34_select1 - ヘイルオブバレッツ
quize34_select2 - カラミティバレット
quize34_select3 - スプレッドショット
quize34_select4 - インフィニティファイア
quize34_answer - 正解は……、<br><red>ヘイルオブバレッツ<c>でした！
quiz35 - 問題<br><yellow>ナーデレフがライブで歌う<br>曲の“タイトル”は？
quiz35_01 - ナーデレフがライブで歌う
quiz35_02 - 曲の“タイトル”は？
quize35_select1 - 戦いの歌 ～Against fate～
quize35_select2 - Our Fighting
quize35_select3 - レアドロ☆KOI☆恋！
quize35_select4 - We're ARKS!
quize35_answer - 正解は……、<br><red>戦いの歌 ～Against fate～<c>でした！
quiz36 - 問題<br><yellow>マヒナパリ山で再生される<br>隠し曲の“タイトル”は？
quiz36_01 - マヒナパリ山で再生される
quiz36_02 - 隠し曲の“タイトル”は？
quize36_select1 - 『PSO2』オープニングテーマ
quize36_select2 - 『PSO』オープニングテーマ
quize36_select3 - 『PSU』オープニングテーマ
quize36_select4 - We're ARKS!
quize36_answer - 正解は……、<br><red>『PSO2』オープニングテーマ<c>でした！
quiz37 - 問題<br><yellow>火炎や棒術を使って攻撃してくる<br>エネミーの“正しい名前”は？
quiz37_01 - 火炎や棒術を使って攻撃してくる
quiz37_02 - エネミーの“正しい名前”は？
quize37_select1 - エンゴウク
quize37_select2 - ソンゴクウ
quize37_select3 - エンゴクウ
quize37_select4 - エンクウゴ
quize37_answer - 正解は……、<br><red>エンゴウク<c>でした！
quiz38 - 問題<br><yellow>マヒナパリ山の頂上が、<br>“三日月状になった理由”は？
quiz38_01 - マヒナパリ山の頂上が、
quiz38_02 - “三日月状になった理由”は？
quize38_select1 - セントラルキャノンの砲撃
quize38_select2 - 星渡の降下ポッドの衝突
quize38_select3 - ダークファルスの攻撃
quize38_select4 - 元々そういう形だった
quize38_answer - 正解は……、<br><red>セントラルキャノンの砲撃<c>でした！
quiz39 - 問題<br><yellow>トレジャーショップの“商品の更新”は、<br>１日に“最大で何回”できる？
quiz39_01 - トレジャーショップの“商品の更新”は、
quiz39_02 - １日に“最大で何回”できる？
quize39_select1 - ４回
quize39_select2 - ２回
quize39_select3 - ６回
quize39_select4 - ８回
quize39_answer - 正解は……、<br><red>４回<c>でした！
quiz40 - 問題<br><yellow>“フォートス・ランチャー”の<br>破壊できる部位は、全部で何か所？
quiz40_01 - “フォートス・ランチャー”の
quiz40_02 - 破壊できる部位は、全部で何か所？
quize40_select1 - 10か所
quize40_select2 - ８か所
quize40_select3 - ６か所
quize40_select4 - ４か所
quize40_answer - 正解は……、<br><red>10か所<c>でした！
quiz41 - 問題<br><yellow>“リテム・エルノザ”にある<br>アイテムコンテナ[赤]は、全部でいくつ？
quiz41_01 - “リテム・エルノザ”にある
quiz41_02 - アイテムコンテナ[赤]は、全部でいくつ？
quize41_select1 - 15個
quize41_select2 - 10個
quize41_select3 - 20個
quize41_select4 - 25個
quize41_answer - 正解は……、<br><red>15個<c>でした！
quiz42 - 問題<br><yellow>頭がドリルになっている<br>エネミーの“正しい名前”は？
quiz42_01 - 頭がドリルになっている
quiz42_02 - エネミーの“正しい名前”は？
quize42_select1 - ドルドリス
quize42_select2 - ドリドルス
quize42_select3 - ドルドルス
quize42_select4 - ドリドリス
quize42_answer - 正解は……、<br><red>ドルドリス<c>でした！
quiz43 - 問題<br><yellow>オープニングムービーで、<br>キャストと一緒に映る“サニィ”は何匹？
quiz43_01 - オープニングムービーで、
quiz43_02 - キャストと一緒に映る“サニィ”は何匹？
quize43_select1 - ４匹
quize43_select2 - ３匹
quize43_select3 - ５匹
quize43_select4 - ２匹
quize43_answer - 正解は……、<br><red>４匹<c>でした！
quiz44 - 問題<br><yellow>PP消費量を軽減する<br>“プリセット能力”は？
quiz44_01 - PP消費量を軽減する
quiz44_02 - “プリセット能力”は？
quize44_select1 - フィクサ・パフォーマ
quize44_select2 - フィクサ・ナトゥーラ
quize44_select3 - フィクサ・エンソジア
quize44_select4 - フィクサ・テルミナ
quize44_answer - 正解は……、<br><red>フィクサ・パフォーマ<c>でした！
quiz45 - 問題<br><yellow>朝と昼にしか採取できない<br>クヴァリスの“果物”は？
quiz45_01 - 朝と昼にしか採取できない
quiz45_02 - クヴァリスの“果物”は？
quize45_select1 - ノータ・クヴァルガッキー
quize45_select2 - シャッキ・クヴァルグァパー
quize45_select3 - サッパ・クヴァルプラーム
quize45_select4 - ノータ・クヴァルスクイド
quize45_answer - 正解は……、<br><red>ノータ・クヴァルガッキー<c>でした！
quiz46 - 問題<br><yellow>バルフロウ大瀑布の滝裏の洞窟にある<br>“コクーンの名前”は？
quiz46_01 - バルフロウ大瀑布の滝裏の洞窟にある
quiz46_02 - “コクーンの名前”は？
quize46_select1 - ローンウェイ
quize46_select2 - ワイルドラッシュ
quize46_select3 - ローリングラッシュ
quize46_select4 - ラッピーラッシュ
quize46_answer - 正解は……、<br><red>ローンウェイ<c>でした！
quiz47 - 問題<br><yellow>緊急クエスト“統制型ドールズ討伐戦”で、<br>“戦う場所”は？
quiz47_01 - 緊急クエスト“統制型ドールズ討伐戦”で、
quiz47_02 - “戦う場所”は？
quize47_select1 - アルト・ラニ高原
quize47_select2 - ハルファナ平原
quize47_select3 - クライカウ丘陵
quize47_select4 - エアリオタウン跡
quize47_answer - 正解は……、<br><red>アルト・ラニ高原<c>でした！
quiz48 - 問題<br><yellow>野菜“サッパ・リテナクランベ”の<br>“ブースト効果”は？
quiz48_01 - 野菜“サッパ・リテナクランベ”の
quiz48_02 - “ブースト効果”は？
quize48_select1 - ダメージ耐性／PP回復量増加
quize48_select2 - PP増加／PP回復量増加
quize48_select3 - 威力上昇／HP回復量増加
quize48_select4 - PP増加／HP回復量増加
quize48_answer - 正解は……、<br><red>ダメージ耐性／PP回復量増加<c>でした！
quiz49 - 問題<br><yellow>称号“全知”が獲得できる<br>“称号タスク”は？
quiz49_01 - 称号“全知”が獲得できる
quiz49_02 - “称号タスク”は？
quize49_select1 - 老練のレヌス・リテムの討伐者
quize49_select2 - 老練のネクス・エアリオの討伐者
quize49_select3 - 老練のチアキュリオの討伐者
quize49_select4 - 老練のケルクンドの討伐者
quize49_answer - 正解は……、<br><red>老練のレヌス・リテムの討伐者<c>でした！
quiz50 - 問題<br><yellow>“トラガラデュオホーン”は、<br>エステの“どのメニューから装着”できる？
quiz50_01 - “トラガラデュオホーン”は、
quiz50_02 - エステの“どのメニューから装着”できる？
quize50_select1 - 頭部の編集
quize50_select2 - 身体の編集
quize50_select3 - ファッションの編集
quize50_select4 - その他の編集
quize50_answer - 正解は……、<br><red>頭部の編集<c>でした！
quiz51 - 問題<br><yellow>クヴァリスキャンプにいる<br>“エステ店員の名前”は？
quiz51_01 - クヴァリスキャンプにいる
quiz51_02 - “エステ店員の名前”は？
quize51_select1 - ムーア
quize51_select2 - エテルナ
quize51_select3 - アルシオーネ
quize51_select4 - コマチ
quize51_answer - 正解は……、<br><red>ムーア<c>でした！
quiz53 - 問題<br><yellow>アイテムショップで<br>“購入できない武器”は？
quiz53_01 - アイテムショップで
quiz53_02 - “購入できない武器”は？
quize53_select1 - プリムタリス
quize53_select2 - プリムブーツ
quize53_select3 - ツヴィアカタナ
quize53_select4 - プリムタクト
quize53_answer - 正解は……、<br><red>プリムタリス<c>でした！
quiz54 - 問題<br><yellow>ナーデレフのステージライブで、<br>バックバンドに“登場しない楽器”は？
quiz54_01 - ナーデレフのステージライブで、
quiz54_02 - バックバンドに“登場しない楽器”は？
quize54_select1 - ハーモニカ
quize54_select2 - ギター
quize54_select3 - ドラム
quize54_select4 - ベース
quize54_answer - 正解は……、<br><red>ハーモニカ<c>でした！
quiz55 - 問題<br><yellow>エアリオに、“存在しない山の名前”は？
quiz55_01 - エアリオに、“存在しない山の名前”は？
quize55_select1 - ラトヴァ山
quize55_select2 - マヒナパリ山
quize55_select3 - ピコット山
quize55_select4 - マグナス山
quize55_answer - 正解は……、<br><red>ラトヴァ山<c>でした！
quiz56 - 問題<br><yellow>称号“人気者”の獲得に関わる<br>“３人の子供たちの名前”は？
quiz56_01 - 称号“人気者”の獲得に関わる
quiz56_02 - “３人の子供たちの名前”は？
quize56_select1 - ニコとルルとロロ
quize56_select2 - ミコとララとリリ
quize56_select3 - サラとレダとイオ
quize56_select4 - アナとリコとノル
quize56_answer - 正解は……、<br><red>ニコとルルとロロ<c>でした！
quiz57 - 問題<br><yellow>装備の“限界突破”の方法を<br>教えてくれるのは？
quiz57_01 - 装備の“限界突破”の方法を
quiz57_02 - 教えてくれるのは？
quize57_select1 - カルテヴィエ
quize57_select2 - スローナ
quize57_select3 - ベルクマン
quize57_select4 - スタッギィ
quize57_answer - 正解は……、<br><red>カルテヴィエ<c>でした！
quiz58 - 問題<br><yellow>“ルーフ・マクアドの戦い”で、ともに<br>“サンドナグルス”と戦ってくれるのは？
quiz58_01 - “ルーフ・マクアドの戦い”で、ともに
quiz58_02 - “サンドナグルス”と戦ってくれるのは？
quize58_select1 - モフセン
quize58_select2 - ブルーダー
quize58_select3 - ハーディ
quize58_select4 - ジャリル
quize58_answer - 正解は……、<br><red>モフセン<c>でした！
quiz59 - 問題<br><yellow>タスク“身体が資本・Ⅱ”で、<br>リンチェが“欲しがっている野菜”は？
quiz59_01 - タスク“身体が資本・Ⅱ”で、
quiz59_02 - リンチェが“欲しがっている野菜”は？
quize59_select1 - サッパ・リテナクランベ
quize59_select2 - マッタ・リテナマルマース
quize59_select3 - ガッツ・リテナキャリブラ
quize59_select4 - シャッキ・リテナ肉
quize59_answer - 正解は……、<br><red>サッパ・リテナクランベ<c>でした！
quiz60 - 問題<br><yellow>クラスレベルが最大の状態で、<br>“さらに経験値を溜める”とどうなる？
quiz60_01 - クラスレベルが最大の状態で、
quiz60_02 - “さらに経験値を溜める”とどうなる？
quize60_select1 - N-エクスキューブが獲得できる
quize60_select2 - N-メセタやSGなどが獲得できる
quize60_select3 - レベル上限が突破する
quize60_select4 - ラッピーがなついてくる
quize60_answer - 正解は……、<br><red>N-エクスキューブが獲得できる<c>でした！
quiz61 - 問題<br><yellow>ルーフ・マクアドに出現する<br>“ギガンティクス”は？
quiz61_01 - ルーフ・マクアドに出現する
quiz61_02 - “ギガンティクス”は？
quize61_select1 - 絶望のケルクンド
quize61_select2 - 絶望のスナイダル・ハンマー
quize61_select3 - 絶望のリゼントス
quize61_select4 - 絶望のサンドナグルス
quize61_answer - 正解は……、<br><red>絶望のケルクンド<c>でした！
quiz62 - 問題<br><yellow>PA“スプレッドフェザー”を、<br>“使用できる武器種”は？
quiz62_01 - PA“スプレッドフェザー”を、
quiz62_02 - “使用できる武器種”は？
quize62_select1 - タリス
quize62_select2 - ウォンド
quize62_select3 - ツインダガー
quize62_select4 - バレットボウ
quize62_answer - 正解は……、<br><red>タリス<c>でした！
quiz63 - 問題<br><yellow>ハルファに降り立った主人公の<br>降下ポッドの“番号”は？
quiz63_01 - ハルファに降り立った主人公の
quiz63_02 - 降下ポッドの“番号”は？
quize63_select1 - 909
quize63_select2 - 101
quize63_select3 - 777
quize63_select4 - 999
quize63_answer - 正解は……、<br><red>909<c>でした！
quiz64 - 問題<br><yellow>コクーン“ローンウェイⅡ”の<br>“サイドミッションでない”のは？
quiz64_01 - コクーン“ローンウェイⅡ”の
quiz64_02 - “サイドミッションでない”のは？
quize64_select1 - ポイントキューブを５個取得してクリア
quize64_select2 - 4:35未満でクリア
quize64_select3 - 5:15未満でクリア
quize64_select4 - ポイントキューブを４個取得してクリア
quize64_answer - 正解は……、<br><red>ポイントキューブを５個取得してクリア<c>でした！
quiz65 - 問題<br><yellow>法撃武器威力が、<br>最も上昇する“特殊能力”は？
quiz65_01 - 法撃武器威力が、
quiz65_02 - 最も上昇する“特殊能力”は？
quize65_select1 - テクニックⅣ
quize65_select2 - エラーディ・ソールⅣ
quize65_select3 - ドレド・キーパⅣ
quize65_select4 - ギガス・エウティ
quize65_answer - 正解は……、<br><red>テクニックⅣ<c>でした！
quiz66 - 問題<br><yellow>“デストラグラス”の“目”は、<br>全部でいくつある？
quiz66_01 - “デストラグラス”の“目”は、
quiz66_02 - 全部でいくつある？
quize66_select1 - 13個
quize66_select2 - 11個
quize66_select3 - 16個
quize66_select4 - 10個
quize66_answer - 正解は……、<br><red>13個<c>でした！
quiz67 - 問題<br><yellow>ハルファに降り立った主人公に、<br>アイナが最初にかけた言葉は？
quiz67_01 - ハルファに降り立った主人公に、
quiz67_02 - アイナが最初にかけた言葉は？
quize67_select1 - よかった。開いた。
quize67_select2 - 大丈夫！？
quize67_select3 - …覚まして……目を覚まして。
quize67_select4 - 今のテクニック？
quize67_answer - 正解は……、<br><red>よかった。開いた。<c>でした！
quiz68 - 問題<br><yellow>クヴァリスの五つ子のうち、<br>“四男の名前”は？
quiz68_01 - クヴァリスの五つ子のうち、
quiz68_02 - “四男の名前”は？
quize68_select1 - クッカ
quize68_select2 - タイヴァス
quize68_select3 - イルマ
quize68_select4 - トゥーリ
quize68_answer - 正解は……、<br><red>クッカ<c>でした！
quiz69 - 問題<br><yellow>このなかで、セントラルシティの<br>“オペレーターでない”のは？
quiz69_01 - このなかで、セントラルシティの
quiz69_02 - “オペレーターでない”のは？
quize69_select1 - ホーニャン
quize69_select2 - ロッサ
quize69_select3 - オランジェ
quize69_select4 - ラン
quize69_answer - 正解は……、<br><red>ホーニャン<c>でした！
quiz70 - 問題<br><yellow>“N-ラッピースーツ・ミニ”で、<br>“非表示にできる装飾箇所”は？
quiz70_01 - “N-ラッピースーツ・ミニ”で、
quiz70_02 - “非表示にできる装飾箇所”は？
quize70_select1 - ファスナー
quize70_select2 - くちばし
quize70_select3 - しっぽ
quize70_select4 - まぶた
quize70_answer - 正解は……、<br><red>ファスナー<c>でした！
quiz71 - 問題<br><yellow>タスク“ロボット修理のお手伝い・Ⅰ”で、<br>シラセに渡す“フォトンチャンク”の数は？
quiz71_01 - タスク“ロボット修理のお手伝い・Ⅰ”で、
quiz71_02 - シラセに渡す“フォトンチャンク”の数は？
quize71_select1 - 10個
quize71_select2 - ５個
quize71_select3 - 15個
quize71_select4 - 20個
quize71_answer - 正解は……、<br><red>10個<c>でした！
quiz72 - 問題<br><yellow>ステージライブのバックバンドは、<br>モフセンとジャリル、あとひとりは？
quiz72_01 - ステージライブのバックバンドは、
quiz72_02 - モフセンとジャリル、あとひとりは？
