ui_lobbymap.text was created: 04-07-2026 7:30:20
Filesize is: 22096 bytes

LobbyMap
Group 0
Npc63 - Rubert
Npc65 - Quna
Npc77 - Xia (Christmas 2020)
Npc80 - Xia (Valentine's Day 2021)
Npc81 - Xia (White Day)
Npc82 - Prin / Equipment Officer
Npc83 - Zeno
Npc85 - Xiao
Npc86 - Echo
Npc87 - Azanami
Npc91 - Io
Npc97 - Xia (20-Year Anniversary)
Npc98 - Astarte / ARKS Mission Officer
Npc99 - Xia (Summer 2020)
Npc121 - Xia (New Year's Festival 2020)
Npc118 - Ulku
Npc134 - Xia (Easter 2020)
Npc150 - Katori
Npc151 - Saga
Npc153 - Theodor
Npc160 - Heartia
Npc161 - Spadia
Npc162 - Clubdia
Npc163 - Allin / Casino Staff
Npc164 - Edge / Casino Staff
Npc185 - Matoi
Npc192 - Xia (Moon-Viewing 2015)
Npc200 - Echo
Npc5030 - Klariskrays
Npc5108 - Nagisa
Npc5158 - Seraphi / PSO2es Officer
Npc5186 - Klariskrays
Npc5200 - Vermilion Guardian Shiki
Npc5201 - Vermilion Guardian Oudo
Npc5209 - Melrandia
Npc5210 - Afin
Npc5213 - Matoi
Npc5215 - Dimondia
Npc5256 - Filia
Npc5227 - Euclyta
Npc5206 - Indigo Guardian Shiki
Npc5207 - Indigo Guardian Oudo
Npc5272 - Io
Npc5288 - Lottie
Npc5289 - Rubert
Npc5242 - Pietro
Npc5239 - Xiera / ARKS Ship Overseer
Npc5300 - Rojio
Npc5313 - Quna
Npc5254 - Aika
Npc5238 - Al
Npc5297 - Hitsugi
Npc5306 - Gené
Npc5292 - Klariskrays
Npc5318 - Itsuki
Npc5316 - Itsuki
Npc5315 - SORO
Npc5314 - RINA
Npc5344 - Mimi / ARKS League Officer
Npc5320 - Koa
Npc5323 - Musashi
Npc5319 - Lillika
Npc5321 - Yumiko
Npc5322 - Last Samurai
Npc5346 - Kid
Npc5347 - Silva
Npc5221 - Ethan
Npc5220 - Karen
Npc5348 - OrgaCats
Npc5349 - Master Nezumi
Npc5296 - Enga
Npc5361 - Enga
Npc5345 - Flush
Npc5222 - Emilia
Npc5363 - Vivienne
Npc5326 - Al
Npc5324 - Hitsugi
Npc5378 - Annette
Npc5236 - Kohri
Npc5266 - Al
Npc5407 - Gené
Npc5408 - Bruno
Npc5412 - Laia
Npc5223 - Lumia
Npc5430 - Alma
Npc5437 - Stratos
Npc5438 - Xiao / Oracle Overseer
Npc5453 - Matoi
Npc5454 - Aika
Npc5455 - Xiera / ARKS Ship Overseer
Npc5456 - Xiao / Oracle Overseer
Npc5458 - Xiera / ARKS Ship Overseer
Npc5426 - Yamigarasu
Npc5457 - Matoi (Halloween)
Npc5427 - Avenger
Npc5428 - Bluesy Requiem
Npc5462 - Pati (Christmas)
Npc5463 - Tia (Christmas)
Npc5482 - Leontina / ARKS Handbook Guide
Npc1056 - Zenith / The Superhuman Universal Protector
Npc1057 - Laranoa / The Lightning Warrioress
Npc5478 - Och (Valentine's Day)
Npc5483 - Phul (Valentine's Day)
Npc5479 - Enga (White Day)
Npc5499 - Gené
Npc5505 - Och
Npc5506 - Phul
Npc5510 - Huey (Summer)
Npc5526 - Nox Cadina
Npc5525 - Lightning Espada
Npc5527 - Shooting Drive
Npc5519 - Twin Kamuy
Npc5518 - Lavis Blade
Npc5532 - Xiera (Halloween)
Npc5533 - Hitsugi (Christmas)
Npc5534 - Kohri (Christmas)
Npc5535 - Al (Christmas)
Npc5542 - Aurora (Valentine's Day)
Npc5543 - Euclyta (Valentine's Day)
Npc5503 - Risa
Npc5544 - Afin (White Day)
Npc5565 - Ludmila
Npc5567 - Aphtal
Npc5568 - Holcid
Npc5569 - Lin
Npc5566 - Kyokuya
Npc5570 - Lukot
Npc5580 - Space Tuna
Npc5581 - Fornis Fugit
Npc5582 - Yasminokov 8000C
Npc5583 - Eldetros
Npc5584 - Agito
Npc5589 - Gené (Summer)
Npc5590 - Annette (Summer)
Npc5591 - Bluesy Requiem (Summer)
Npc5597 - Mitarashi
Npc5598 - Tetra
Npc5599 - § Ichika §
Npc5611 - Lukot
Npc5613 - Popona
Npc5620 - Luther (Christmas)
Npc5621 - Hariette (Christmas)
Npc5624 - Stratos (Valentine)
Npc5625 - Kyokuya (White Day)
Npc5634 - Magical Robot ★ Zect
Npc5635 - Makino
Npc5636 - Dolce
Npc5640 - Makino
Npc5641 - Tetra
Npc5643 - § Ichika §
Npc5607 - Nekonomiya♪
Npc5646 - Hariette (Summer)
Npc5647 - Matoi (Summer)
Npc5648 - Hitsugi (Summer)
Npc5651 - Sighx
Npc5652 - Ekkle
Npc5653 - Ignis
Npc5654 - Kazami no Tachi
Npc5655 - Opt Leon
Npc5656 - Elder Pain
Npc5657 - Saika Hyori
Npc5668 - Mother (Christmas)
Npc5669 - Shiva (Christmas)
Npc5670 - Elmir (Christmas)
Npc6009 - Xia (Independence Day)
Npc6010 - Xia (Thanksgiving)
Npc5298 - Rico
Npc5671 - Ash
Npc5672 - Kireek
Npc68 - ＊＊＊
Npc69 - ＊＊＊
Npc96 - Xia (June Bride)
Npc125 - ＊＊＊
Npc5230 - ＊＊＊
Npc5241 - ＊＊＊
Npc5244 - ＊＊＊
Npc5360 - ＊＊＊
Npc5459 - ＊＊＊
Npc5528 - ＊＊＊
Shop711 - ＊＊＊
QuestCounter - Anneliese / Quest Counter Clerk
QuestCounter2 - Rebecca / Quest Counter Clerk
QuestCounter3 - Deuxpair / Handy Quest Counter Clerk
ClassCounter - Bhea / Class Counter Clerk
Npc_CounterArks - Fahmer / Alliance Administrator
Npc_CounterArks2 - Lachesis / Title Counter Clerk
CounterMd1 - Natasha / Medical Staff
CounterNetCafe - Melanie / Net Café Clerk
ShopTrade - Kameo / Swap Shop Specialist
ShopPoint - Nanon / Badge & Memory Exchanger
ShopReform1 - Oscar / Furnisher
ShopReform2 - Edwahl / FUNdamentalist
ShopItem - Felicia / Item Vendor
ShopItem2 - Chiara / Tekker
ShopItem3 - Fullhouse / Handy Item Vendor
ShopCostume1 - Salome / Couturier
ShopCostume2 - Elly / Unit Broker
CounterLab1 - Dudu / Item Scientist
CounterLab2 - Monica / Item Scientist
ShopDisc - Illum / Disc Dealer
ShopWeapon - Aragas / Weapon Merchant
ShipBattle - Arkuma
ShipBattle2 - Arkumami
ShopBar - Even / Bartender
Npc2036 - Ariel / Pet Lab Technician
CounterSalon1 - Noemi / Esthetician
ShopPoint2 - Tifris / Drop Swapper
ShopPoint3 - Nyssa / EX-Cube Exchanger
ShopTrade2 - Nautbraugher / Astracite Exchanger
ShopTrade3 - Rheinbraugher / Astracite Exchanger
ShopTrade4 - Chip / Prize Counter Clerk
ShopTrade5 - Ante / Prize Counter Clerk
ShopTrade6 - Mutan / Mileage Master
Npc_ShopTreasure - Sirona / Treasure Shop Trustee
Npc_PvShopPoint - Ralaf / Battle Coin Barterer
Npc_ShopTrade4 - Anatoliya / Medal Barterer


