config.text was created: 04-07-2026 7:33:46
Filesize is: 232960 bytes

Config
Group 0
BasicHintPaletteChange - 裏パレットを切り替える方法を設定します。<br>ボタンやキーを押すたびに切り替えるか、<br>押している間のみ切り替えるかを選択します。
BasicHintKeyMoveEscape - キーボードのキャラクター移動キー（初期設定で<br>[W]/[A]/[S]/[D]キー）を２回押しした時に<br>「回避アクション」をする受付間隔を設定します。
BasicHintSavePartySetting - パーティー設定を保存しブロック移動やログアウトが行われても<br>消えないようにするかを設定します。<br>パーティー設定の保存は、ゲームが終了するまで有効です。
BasicHintLockonChange - ロックオンしている時、<%RStick>でロックオン対象を<br>切り替える機能を使用するかを設定します。
BasicHintNavi - アークスロードの次の目標を知らせる<br>ナビアイコンを表示するかしないか設定します。
BasicHintEvent - イベントが発生した時に注目をするか設定します。<br>アクセスをホールドしてイベント注目をするか、<br>イベント注目をしないかを選択します。 
BasicHintMeseta - メセタを自動で拾う機能を使用するかしないか設定します。
BasicHintColor - 他パーティーに参加中のキャラクター名について<br>カラーを変更するかしないか設定します。
BasicHintAttackProperty - ダメージを受けた際に表示されるHPバーの色を<br>打撃、射撃、法撃ごとに変化させるか設定します。
BasicHintAutoPartyName - パーティー名を設定しないままクエストを受注した時に<br>自動で付けられるパーティー名を選択します。 
BasicHintBeginner - レベル20以下のキャラクターでログインする時、<br>ビギナーブロックが選ばれやすくするかを選択します。
BasicHintSubActionPalletName - 選択中のサブパレット内容を表示させるか設定します。
BasicHintRareDrop - レアアイテムがドロップした際に表示される演出を<br>どのレアリティから表示するか設定します。
BasicHintautoget - レアリティ13以上のアイテムがドロップする場合、<br>取得ミスを防ぐため、フィールドにドロップさせず<br>アイテムパックに即時取得するかを設定します。
BasicHintWarehouseCursor - 倉庫端末や、マイショップ出品時、<br>NPCショップでのアイテム売買において、<br>倉庫UIが表示された時の初期カーソル位置を設定します。
BasicHintPetStatus - ペットのHPバーと状態を表すアイコンを表示させるか設定します。
BasicHintEtrialMap - レーダーマップを拡大表示している時に<br>Ｅトライアルが発生した際、自動で一時的に<br>レーダーマップを広域表示に切り替えるかを設定します。
BasicHintPolluteVoice - ダークブラストの発動中、<br>専用ボイスを再生するかどうか設定します。
MltPtMatchingButton - 複数ブロックマッチングの対象クエストを受注する時<br>カーソル位置をどちらのボタンにするかを設定します。<br>　※一部クエストを除きます
BasicHintPopMenu - 周囲のキャラクターを選択した時などに表示される<br>キャラクターメニューの表示形式を設定します。
BasicHintGatSimpleStatus - メインメニューを表示する時に、<br>簡易ギャザリングの情報を表示するかしないか設定をします。
BasicHintComeBack - 復帰プレイヤーアイコンを表示するかしないかを設定します。<br>　※アイコンを表示しなくても各ボーナスは受けられます
NoticeTextParty - パーティー招待された時
NoticeTextFriend - フレンド登録申し込みされた時
NoticeTextGuild - チームスカウトされた時
NoticeTextTrade - トレード申し込みされた時
NoticeTextGroup - グループチャットに招待された時
NoticeTextLogItem - 拾ったアイテム名をログに表示
NoticeTextPopUpMessage - 通知メッセージ設定
NoticeTextRecommended - おすすめクエストを受注した時
NoticeTextPremium - プレミアム有効期限切れの通知
NoticeTextRareItem - パーティーメンバーがレアアイテムを取得した時
NoticeTextMltPtMatching - 複数ブロックマッチングのクエスト受注確認表示
ButtonReset_Option - ゲームパッドの割り当て通知
NoticeHintParty - パーティー招待された時、<br>参加選択ウィンドウを表示するかを設定します。
NoticeHintFriend - フレンド登録申し込みされた時、<br>参加選択ウィンドウを表示するかを設定します。
NoticeHintGuild - チームにスカウトされた時、<br>参加選択ウィンドウを表示するかを設定します。
NoticeHintTrade - トレードを提案された時、<br>返答選択ウィンドウを表示するかを設定します。
NoticeHintGroup - グループチャットに招待された時、<br>返答選択ウィンドウを表示するかを設定します。
NoticeHintLogItem - アイテムを拾った時、<br>ログに表示するかを設定します。
NoticeHintPopUpMessage - 通知メッセージの表示数について、<br>単一に限定するか複数表示するか設定します。
NoticeHintRecommended - おすすめクエストを受注したとき、<br>おすすめオーダーのウインドウを表示するかを設定します。
NoticeHintRareItem - パーティーメンバーがレアアイテムを取得した時に<br>通知をするか設定します。
NoticeHintPremium - プレミアムセットの有効期限が7日を切っていたら<br>ログイン時に通知するかを設定します。
NoticeHintMltPtMatching - パーティーリーダーが複数ブロックマッチングで<br>対象クエストを受注した時、受注確認のウィンドウを<br>自動で開くかを設定します。
NoticeHintButtonReset - ゲームパッドの設定で重要な操作の割り当てに<br>問題があった場合に割り当ての自動修復の<br>通知をするか設定します。
CameraTextSpeedX - カメラ左右回転速度
CameraTextSpeedY - カメラ上下回転速度
CameraTextRotateX - カメラ左右回転
CameraTextRotateY - カメラ上下回転
CameraTextSpeedX_v - ゲーム内カメラ左右回転速度
CameraTextSpeedY_v - ゲーム内カメラ上下回転速度
CameraTextRotateX_v - ゲーム内カメラ左右回転
CameraTextRotateY_v - ゲーム内カメラ上下回転
CameraTextMouseOperate - マウスによるカメラ操作
CameraHintSpeedX - カメラの左右回転の速さを設定します。
CameraHintSpeedY - カメラの上下回転の速さを設定します。
CameraHintRotateX - カメラの左右回転方向を設定します。
CameraHintRotateY - カメラの上下回転方向を設定します。
CameraHintMouseOperate - マウスを操作した時にカメラ操作を優先するか、<br>マウスカーソル操作を優先するかを設定します。
CommuTextMailQuote - メール返信時の引用
CommuTextShowUI - スクリーンショット撮影時のインターフェイス表示
CommuTextEnableAutoword - オートワード使用設定
CommuTextOtherAutoword - 他者のオートワード表示設定
CommuTextDirectChat - ダイレクトチャット
CommuTextCustomTab - ログウィンドウの「すべて表示」に表示するチャンネル
CommuTextShowLogAutoword - オートワードをログに表示
CommuTextDisableScrollLock - Scroll Lockキーによる切り替えを使用しない
CommuTextTeamChat - チームチャット吹き出し設定
CommuTextGroupChat - グループチャット吹き出し設定
CommuTextLoginCall - ログインコール送信設定
CommuTextLogWindow - ログウィンドウ最新表示設定
CommuTextSymbolArt - シンボルアートの発言表示
CommuTextCharaName - グループ、チーム、ウィスパーの各チャットの名前表示
CommuTextChatColor - チャット入力の背景を発言先のチャンネル色にする
CommuTextBattleImpossibleNotification - 他のプレイヤーの戦闘不能通知設定
CommuTextMyBattleImpossibleNotification - 自分の戦闘不能通知設定
CommuGroupchatInvitation - グループチャットの招待設定
CommuRadioTeamChatAll - すべて表示する
CommuRadioTeamChatArea - 同じエリアの発言だけ表示する
CommuRadioTeamChatNone - 表示しない
CommuTabCustomCheckPublic - 周囲
CommuTabCustomCheckParty - パーティー
CommuTabCustomCheckGuild - チーム
CommuTabCustomCheckReply - ウィスパー
CommuTabCustomCheckSystem - システム
CommuTabCustomCheckNpc - キャラクター
CommuTabCustomCheckGroup - グループチャット
CommuTabCustomCheckEvent - イベント
CommuTabCustomCheckMember - メンバー
CommuTabCustomCheckAction - アクション
CommuRadioLogWindowUp - 最新を上から表示する
CommuRadioLogWindowDown - 最新を下から表示する
CommuRadioLogChatColorOff - 発言チャンネル色にしない
CommuRadioLogChatColorOn - 発言チャンネル色にする
CommuHintMailQuote - メール返信時に、引用するかを設定します。
CommuHintShowUI - スクリーンショット撮影時に、<br>インターフェイス（ウィンドウなど）を<br>表示するかを設定します。
CommuHintEnableAutoword - オートワードの入力を行っていても、<br>「使用しない」を選んでいる間は<br>オートワード発言しなくなります。
CommuHintOtherAutoword - 画面に表示する他者のオートワードカテゴリを設定します。
CommuHintDirectChat - 「使用する」を選ぶと、キーボードを<br>キャラクター移動などのアクション用ではなく<br>直接チャット入力が出来るように設定します。<br>※[ScrollLock]キーでいつでも切り替え可
CommuHintCustomTab - ログウィンドウの「すべて表示」タブに表示する内容を選択します。
CommuHintShowLogAutoword - オートワードをログに表示するかを設定します。
CommuHintDisableScrollLock - ダイレクトチャットをScroll Lockキーに<br>同期させる機能を使用しないようにします。<br><br>ダイレクトチャットが正しく動作しない場合、<br>この設定をONにすることで、正しく動くように<br>なる可能性があります。
CommuHintTeamChat - チームチャット吹き出しの表示条件を<br>設定します。
CommuHintGroupChat - グループチャット吹き出しの表示条件を<br>設定します。
CommuHintShowSymbolArt - シンボルアートの発言を表示するか設定します。
CommuHintLoginCall - 自分がログインした時、<br>フレンドにログインコールを送るかを設定します。
CommuHintChatColor - チャット入力の背景の色を発言先にしたがって<br>変化するようにするか設定します。
CommuHintBattleImpossible - パーティーメンバーを含め、<br>他のプレイヤーの戦闘不能通知を設定します。<br>フレンド/サポート/フリーの各パートナーは、<br>表示に含まれません。
CommuHintMyBattleImpossible - 自分が戦闘不能になった際に、<br>アイコンが周囲のプレイヤーに表示されます。<br>相手側が表示設定をOFFにしている場合は、<br>伝えることができません。
CommuHintGroupchatInvitation - グループチャットの招待を受けるかの設定を行います。
CommuRadioIDName - プレイヤーIDネーム
CommuRadioCharaName - キャラクター名
CommuHintWhisperIDName - グループチャット、チームチャット、ウィスパーチャットの<br>発言者名をプレイヤーIDネームとキャラクター名どちらで<br>表示するか設定します。
ConfirmTitleWindowInit - ウィンドウ初期化確認
ConfirmMessageWindowInit - すべてのウィンドウの<br>表示位置と表示サイズを初期化します。<br>よろしいですか？
ConfirmMessageWindowInitEnd - ウィンドウの表示位置と表示サイズを初期化しました。
WindowTitleInitText - ウィンドウ初期化設定
WindowInitHint - 全ウィンドウの表示位置と表示サイズを<br>初期化します。
WindowRadioButtonInitText - 全ウィンドウの位置とサイズを初期化する
EstheTitleText - ヘアスタイル・ヘッドパーツ・アクセサリー選択方式
EstheTitleTextShapeSync - 体型編集時の自動同期設定
EstheMessageShapeSync - ヒト型とキャスト型の体型は自動同期しますが、個別に<br>編集したい場合は「体型を個別に編集する」を<br>選択してください。（エステ内でのみ有効）
EstheHint - キャラクタークリエイトおよびエステで選択する<br>ヘアスタイル・ヘッドパーツ・アクセサリーウィンドウの<br>タイプを設定します。
EstheHintShapeSync - 種族キャストの場合でも、着るコスチュームによってはヒト型の体型に<br>なりますが、この場合の「ヒト型の体型」と「キャスト型の体型」を<br>自動的に同期するか、個別に編集できるようにするかを選択できます。
EstheRadioButtonText1 - 小ウィンドウ　複数表示可能
EstheRadioButtonText2 - 大ウィンドウ　タブ化　複数表示不可
EstheRadioButtonShapeSync1 - 体型を自動同期する
EstheRadioButtonShapeSync2 - 体型を個別に編集する
ShootTextFileType - スクリーンショット保存形式
ShootTextShowUI - スクリーンショット撮影時のインターフェイス表示
ShootHintFileType - スクリーンショットを保存する際の保存形式を選択します。
ShootHintShowUI - スクリーンショット撮影時に、<br>インターフェイス（ウィンドウなど）を<br>表示するかを設定します。<br>※ゲーム内の撮影機能を利用時のみ有効
DrawFuncTextLightEffect - エフェクト光源設定
DrawFuncTextLightGeoGraphy - 地形光源
DrawFuncTextBloom - ブルーム処理
DrawFuncTextDepth - 被写界深度
DrawFuncTextLightShaft - ライトシャフト
DrawFuncTextBlur - ブラー
DrawFuncTextAntiAliasing - アンチエイリアシング
DrawFuncTextSoftParticle - ソフトパーティクル
DrawFuncTextAmbientOcclusion - アンビエントオクルージョン
DrawFuncTextLimbDarkening - 周辺減光
DrawFuncTextCameraLight - カメラライト
DrawFuncTextColorTone - 色調トーンカーブ
DrawFuncTextEdgeLight - エッジライト
DrawFuncTextEffectDraw - 一部のエフェクトの発光を軽減する
DrawFuncTextResolution - 解像度を動的に変更する機能
DrawFuncTextOthersEffectDraw - 他者の一部エフェクトを透過する範囲
DrawFuncTextFps - -
DrawFuncHintLightEffect - エフェクトに関係するライティング効果のON/OFFを切り替えます。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintLightEffect - エフェクトに関係するライティング効果のON/OFFを切り替えます。
DrawFuncHintLightGeoGraphy - 地形に関係するライティング効果のON/OFFを切り替えます。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintLightGeoGraphy - 地形に関係するライティング効果のON/OFFを切り替えます。
DrawFuncHintBloom - 明るい部分にフィルターをかけることにより、<br>画面全体をよりきれいに見せる効果です。<br>OFFにすると多少軽くなります。
Cloud_DrawFuncHintBloom - 明るい部分にフィルターをかけることにより、<br>画面全体をよりきれいに見せる効果です。
DrawFuncHintDepth - 遠くの光景をぼかすことで自然な雰囲気を出すことができます。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintDepth - 遠くの光景をぼかすことで自然な雰囲気を出すことができます。
DrawFuncHintLightShaft - 光が太陽を中心に拡散する表現のON/OFFを切り替えます。<br>OFFにすると動作が多少軽くなります。
Cloud_DrawFuncHintLightShaft - 光が太陽を中心に拡散する表現のON/OFFを切り替えます。
DrawFuncHintBlur - ブラー効果のON/OFFを切り替えます。<br>OFFにすると動作が多少軽くなります。
Cloud_DrawFuncHintBlur - ブラー効果のON/OFFを切り替えます。
DrawFuncHintAntiAliasing - アンチエイリアシング効果のON/OFFを切り替えます。<br>OFFにすると動作が多少軽くなります。
Cloud_DrawFuncHintAntiAliasing - アンチエイリアシング効果のON/OFFを切り替えます。
DrawFuncHintSoftParticle - ソフトパーティクル効果のON/OFFを切り替えます。<br>OFFにすると動作が多少軽くなります。
Cloud_DrawFuncHintSoftParticle - ソフトパーティクル効果のON/OFFを切り替えます。
DrawFuncHintAmbientOcclusion - エッジの影を濃くして、写実性を高めます。<br>グラフィック設定を6に設定することで<br>使用できるようになります。<br>OFFにすると処理が多少軽くなります。
xx_DrawFuncHintAmbientOcclusion - エッジの影を濃くして、写実性を高めます。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintAmbientOcclusion - エッジの影を濃くして、写実性を高めます。
DrawFuncHintLimbDarkening - 画面の外縁部を暗めに調整します。<br>グラフィック設定を6に設定することで<br>使用できるようになります。<br>OFFにすると処理が多少軽くなります。
xx_DrawFuncHintLimbDarkening - 画面の外縁部を暗めに調整します。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintLimbDarkening - 画面の外縁部を暗めに調整します。
DrawFuncHintCameraLight - カメラが向いている方向の光量を調節して画面の明るさを設定します。<br>数値を0にすると処理が多少軽くなります。
DrawFuncHintColorTone - 全体の色調やコントラスト、明るさをフィールド毎に調整します。<br>グラフィック設定を6に設定することで<br>使用できるようになります。<br>OFFにすると処理が多少軽くなります。
xx_DrawFuncHintColorTone - 全体の色調やコントラスト、明るさをフィールド毎に調整します。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintColorTone - 全体の色調やコントラスト、明るさをフィールド毎に調整します。
DrawFuncHintEdgeLight - オブジェクトの周囲にかかる光量を調整します。<br>グラフィック設定を6に設定することで<br>使用できるようになります。<br>OFFにすると処理が多少軽くなります。
xx_DrawFuncHintEdgeLight - オブジェクトの周囲にかかる光量を調整します。<br>OFFにすると処理が多少軽くなります。
Cloud_DrawFuncHintEdgeLight - オブジェクトの周囲にかかる光量を調整します。
DrawFuncHintEffectDraw - 一部のエフェクトの光り方の強弱を切り替えます。<br>「軽減する」を選択すると、光り方が弱くなります。
DrawFuncHintResolution - 高負荷になったときに解像度を縮小して高フレームレートを保つ機能です。<br>ＯＦＦにすると戦闘中などで低フレームレートになることが予想されます。
DrawFuncHintOthersEffectDraw - 他プレイヤーからの一部のエフェクトを透過する範囲を<br>設定します。「距離に関わらず透過」を選択すると<br>すべての範囲で一部エフェクトを透過します。
DrawFuncHintFps - -
DrawFuncButtonOn - ON
DrawFuncButtonOff - OFF
DrawFuncButtonOn_Effect - 通常
DrawFuncButtonOff_Effect - 軽減する
DrawFuncTextOthersEffectDraw_Effect1 - 近くのエフェクトのみ透過
DrawFuncTextOthersEffectDraw_Effect2 - 距離に関わらず透過
DrawFuncButtonOn_Fps - -
DrawFuncButtonOff_Fps - -
DrawFuncAccessory - 他者のアクセサリー非表示機能
DrawFuncAccessoryAllOn - 使用しない
DrawFuncAccessoryBlacklistOff - ブラックリスト対象者
DrawFuncAccessoryAllOff - すべてのキャラクター
DrawFuncTextAccessoryHint - 他者のアクセサリーを表示するかを設定します。<br>「ブラックリスト対象者」「すべてのキャラクター」<br>を選択すると、対象となるプレイヤーキャラクターの<br>アクセサリーが非表示になります。
DrawDisplayTextDetailModelNum - 詳細モデル表示数
DrawDisplayTextReflectionQuality - 映り込み品質
DrawDisplayTextShadowQuality - 影品質
DrawDisplayTextScreenBrightness - 画面の明るさ
DrawDisplayTextPBNum - フォトンブラスト表示数
DrawDisplayHintDetailModelNum - 装備などを反映した詳細に描画する<br>プレイヤーキャラクター数を設定します。<br>数値を低くすると処理が軽くなります。
DrawDisplayHintReflectionQuality - 水面への映り込みのクオリティを設定します。<br>数値を下げると処理が多少軽くなります。
DrawDisplayHintShadowQuality - 影の描写のクオリティを設定します。<br>数値を下げると処理が多少軽くなります。
DrawDisplayHintScreenBrightness - 画面の明るさを設定します。<br>数値を下げると画面全体の明るさをおさえることができます。
DrawDisplayHintPBNum - フォトンブラストの表示数を設定します。<br>数値を低くすると処理が軽くなります。
SndVolumeTextBgm - BGM音量
SndVolumeTextSe - SE音量
SndVolumeTextVoice - ボイス音量
SndVolumeTextMovie - ゲーム内再生動画音量
SndVolumeHintBgm - BGMの音量を設定します。
SndVolumeHintSe - SEの音量を設定します。
SndVolumeHintVoice - ボイスの音量を設定します。
SndVolumeHintMovie - アークス・ロビーに設置されている巨大モニターなどで<br>表示される動画の音量を設定します。
SndPlayTextSurround - サラウンド設定
SndPlayTextGlobalFocus - グローバルフォーカスサウンド設定
SndPlayButtonOn - ON
SndPlayButtonOff - OFF
SndPlayHintSurround - サラウンド効果のON/OFFを切替えます。
SndPlayHintGlobalFocus - ゲームがアクティブになっていない状態で、<br>サウンドを再生するかどうか設定します。
CtrlKeyboardTitle - キーボード操作設定
CtrlTabTitleNView - 通常視点
CtrlTabTitleZView - 肩越し視点
CtrlTabTitleWindow - ウィンドウ
CtrlTabTitleOther - その他
CtrlTabTitleShortcut - ショートカット
CtrlTabTitleAction - アクション
CtrlTabTitleLobbyAction - ロビアク
CtrlTabTitleBasicSet - 基本設定
CtrlMainCtgNameNView - 通常視点操作
CtrlMainCtgNameZView - 肩越し視点操作
CtrlMainCtgNameWindow - ウィンドウ操作
CtrlMainCtgNameOther - その他操作
CtrlMainCtgNameShortcut - ショートカット操作
CtrlMainCtgNameAction - アクション操作
CtrlMainCtgNameLobbyAction - ロビーアクション操作
CtrlSubCtgNameViewMove - キャラクター移動
CtrlSubCtgNameViewCamera - カメラ距離切り替え
CtrlSubCtgNameViewAction - アクション
CtrlSubCtgNameViewActionSupport - アクションサポート
CtrlSubCtgNameViewMenu - メニュー
CtrlSubCtgNameViewPalette - 武器パレット送り
CtrlSubCtgNameViewChat - チャット
CtrlSubCtgNameViewSubPalette - サブパレット実行
CtrlSubCtgNameViewMap - マップ表示
CtrlSubCtgNameWindowBasic - 決定／キャンセル
CtrlSubCtgNameWindowChat - チャット
CtrlSubCtgNameWindowPage - ページ送り
CtrlSubCtgNameWindowTab - タブ送り
CtrlSubCtgNameWindowDetailTab - 詳細ウィンドウタブ送り
CtrlSubCtgNameWindowCtrlWindow - 操作ウィンドウ変更
CtrlSubCtgNameOtherShortcut - ショートカット
CtrlSubCtgNameOtherShortcutWord - ショートカットワード
CtrlSubCtgNameOtherMainPalette - 武器パレット直接変更
CtrlSubCtgNameOtherSubPalette - サブパレット実行
CtrlSubCtgNameCtrlCtrl - ショートカット設定
CtrlSubCtgNameCtrlWindow - ウィンドウショートカット設定
CtrlSubCtgNameBasic - 基本操作
