ui_craft_name.text was created: 04-07-2026 7:32:38
Filesize is: 459344 bytes

ExtendRecipeName
Group 0
Name_00050 - ★１０打撃武器Lv.3
Name_00051 - ★１０打撃武器Lv.4
Name_00052 - ★１０打撃武器Lv.5
Name_00053 - ★１０打撃武器Lv.6
Name_00054 - ★１０打撃武器Lv.7
Name_00055 - ★１０打撃武器Lv.8
Name_00056 - ★１０打撃武器Lv.9
Name_00057 - ★１０打撃武器Lv.10
Name_00058 - ★１１打撃武器Lv.1
Name_00059 - ★１１打撃武器Lv.2
Name_00060 - ★１１打撃武器Lv.3
Name_00061 - ★１１打撃武器Lv.4
Name_00062 - ★１１打撃武器Lv.5
Name_00063 - ★１１打撃武器Lv.6
Name_00064 - ★１１打撃武器Lv.7
Name_00065 - ★１１打撃武器Lv.8
Name_00066 - ★１２打撃武器Lv.1
Name_00067 - ☆１２打撃武器Lv.2
Name_00068 - ☆１２打撃武器Lv.3
Name_00069 - ☆１２打撃武器Lv.4
Name_00070 - ☆１２打撃武器Lv.5
Name_00071 - ☆１２打撃武器Lv.6
Name_00072 - 未設定
Name_00073 - 未設定
Name_00074 - 未設定
Name_00075 - 打撃武器リセットレシピ
Name_10000 - 初級射撃武器Lv.1
Name_10001 - 初級射撃武器Lv.2
Name_10002 - 初級射撃武器Lv.3
Name_10003 - 初級射撃武器Lv.4
Name_10004 - 初級射撃武器Lv.5
Name_10005 - 初級射撃武器Lv.6
Name_10006 - 初級射撃武器Lv.7
Name_10007 - 初級射撃武器Lv.8
Name_10008 - 初級射撃武器Lv.9
Name_10009 - 初級射撃武器Lv.10
Name_10010 - 初級射撃武器Lv.11
Name_10011 - 初級射撃武器Lv.12
Name_10012 - 初級射撃武器Lv.13
Name_10013 - 初級射撃武器Lv.14
Name_10014 - 初級射撃武器Lv.15
Name_10015 - 初級射撃武器Lv.16
Name_10016 - 初級射撃武器Lv.17
Name_10017 - 初級射撃武器Lv.18
Name_10018 - 初級射撃武器Lv.19
Name_10019 - 初級射撃武器Lv.20
Name_10020 - 中級射撃武器Lv.1
Name_10021 - 中級射撃武器Lv.2
Name_10022 - 中級射撃武器Lv.3
Name_10023 - 中級射撃武器Lv.4
Name_10024 - 中級射撃武器Lv.5
Name_10025 - 中級射撃武器Lv.6
Name_10026 - 中級射撃武器Lv.7
Name_10027 - 中級射撃武器Lv.8
Name_10028 - 中級射撃武器Lv.9
Name_10029 - 中級射撃武器Lv.10
Name_10030 - 中級射撃武器Lv.11
Name_10031 - 中級射撃武器Lv.12
Name_10032 - 中級射撃武器Lv.13
Name_10033 - 中級射撃武器Lv.14
Name_10034 - 中級射撃武器Lv.15
Name_10035 - 中級射撃武器Lv.16
Name_10036 - 上級射撃武器Lv.1
Name_10037 - 上級射撃武器Lv.2
Name_10038 - 上級射撃武器Lv.3
Name_10039 - 上級射撃武器Lv.4
Name_10040 - 上級射撃武器Lv.5
Name_10041 - 上級射撃武器Lv.6
Name_10042 - 上級射撃武器Lv.7
Name_10043 - 上級射撃武器Lv.8
Name_10044 - 上級射撃武器Lv.9
Name_10045 - 上級射撃武器Lv.10
Name_10046 - 上級射撃武器Lv.11
Name_10047 - 上級射撃武器Lv.12
Name_10048 - ★１０射撃武器Lv.1
Name_10049 - ★１０射撃武器Lv.2
Name_10050 - ★１０射撃武器Lv.3
Name_10051 - ★１０射撃武器Lv.4
Name_10052 - ★１０射撃武器Lv.5
Name_10053 - ★１０射撃武器Lv.6
Name_10054 - ★１０射撃武器Lv.7
Name_10055 - ★１０射撃武器Lv.8
Name_10056 - ★１０射撃武器Lv.9
Name_10057 - ★１０射撃武器Lv.10
Name_10058 - ★１１射撃武器Lv.1
Name_10059 - ★１１射撃武器Lv.2
Name_10060 - ★１１射撃武器Lv.3
Name_10061 - ★１１射撃武器Lv.4
Name_10062 - ★１１射撃武器Lv.5
Name_10063 - ★１１射撃武器Lv.6
Name_10064 - ★１１射撃武器Lv.7
Name_10065 - ★１１射撃武器Lv.8
Name_10066 - ★１２射撃武器Lv.1
Name_10067 - ★１２射撃武器Lv.2
Name_10068 - ★１２射撃武器Lv.3
Name_10069 - ★１２射撃武器Lv.4
Name_10070 - ★１２射撃武器Lv.5
Name_10071 - ★１２射撃武器Lv.6
Name_10072 - 未設定
Name_10073 - 未設定
Name_10074 - 未設定
Name_10075 - 射撃武器リセットレシピ
Name_20000 - 初級法撃武器Lv.1
Name_20001 - 初級法撃武器Lv.2
Name_20002 - 初級法撃武器Lv.3
Name_20003 - 初級法撃武器Lv.4
Name_20004 - 初級法撃武器Lv.5
Name_20005 - 初級法撃武器Lv.6
Name_20006 - 初級法撃武器Lv.7
Name_20007 - 初級法撃武器Lv.8
Name_20008 - 初級法撃武器Lv.9
Name_20009 - 初級法撃武器Lv.10
Name_20010 - 初級法撃武器Lv.11
Name_20011 - 初級法撃武器Lv.12
Name_20012 - 初級法撃武器Lv.13
Name_20013 - 初級法撃武器Lv.14
Name_20014 - 初級法撃武器Lv.15
Name_20015 - 初級法撃武器Lv.16
Name_20016 - 初級法撃武器Lv.17
Name_20017 - 初級法撃武器Lv.18
Name_20018 - 初級法撃武器Lv.19
Name_20019 - 初級法撃武器Lv.20
Name_20020 - 中級法撃武器Lv.1
Name_20021 - 中級法撃武器Lv.2
Name_20022 - 中級法撃武器Lv.3
Name_20023 - 中級法撃武器Lv.4
Name_20024 - 中級法撃武器Lv.5
Name_20025 - 中級法撃武器Lv.6
Name_20026 - 中級法撃武器Lv.7
Name_20027 - 中級法撃武器Lv.8
Name_20028 - 中級法撃武器Lv.9
Name_20029 - 中級法撃武器Lv.10
Name_20030 - 中級法撃武器Lv.11
Name_20031 - 中級法撃武器Lv.12
Name_20032 - 中級法撃武器Lv.13
Name_20033 - 中級法撃武器Lv.14
Name_20034 - 中級法撃武器Lv.15
Name_20035 - 中級法撃武器Lv.16
Name_20036 - 上級法撃武器Lv.1
Name_20037 - 上級法撃武器Lv.2
Name_20038 - 上級法撃武器Lv.3
Name_20039 - 上級法撃武器Lv.4
Name_20040 - 上級法撃武器Lv.5
Name_20041 - 上級法撃武器Lv.6
Name_20042 - 上級法撃武器Lv.7
Name_20043 - 上級法撃武器Lv.8
Name_20044 - 上級法撃武器Lv.9
Name_20045 - 上級法撃武器Lv.10
Name_20046 - 上級法撃武器Lv.11
Name_20047 - 上級法撃武器Lv.12
Name_20048 - ★１０法撃武器Lv.1
Name_20049 - ★１０法撃武器Lv.2
Name_20050 - ★１０法撃武器Lv.3
Name_20051 - ★１０法撃武器Lv.4
Name_20052 - ★１０法撃武器Lv.5
Name_20053 - ★１０法撃武器Lv.6
Name_20054 - ★１０法撃武器Lv.7
Name_20055 - ★１０法撃武器Lv.8
Name_20056 - ★１０法撃武器Lv.9
Name_20057 - ★１０法撃武器Lv.10
Name_20058 - ★１１法撃武器Lv.1
Name_20059 - ★１１法撃武器Lv.2
Name_20060 - ★１１法撃武器Lv.3
Name_20061 - ★１１法撃武器Lv.4
Name_20062 - ★１１法撃武器Lv.5
Name_20063 - ★１１法撃武器Lv.6
Name_20064 - ★１１法撃武器Lv.7
Name_20065 - ★１１法撃武器Lv.8
Name_20066 - ★１２法撃武器Lv.1
Name_20067 - ★１２法撃武器Lv.2
Name_20068 - ★１２法撃武器Lv.3
Name_20069 - ★１２法撃武器Lv.4
Name_20070 - ★１２法撃武器Lv.5
Name_20071 - ★１２法撃武器Lv.6
Name_20072 - 未設定
Name_20073 - 未設定
Name_20074 - 未設定
Name_20075 - 法撃武器リセットレシピ
Name_30000 - リア打撃防御Lv.1
Name_30001 - リア打撃防御Lv.2
Name_30002 - リア打撃防御Lv.3
Name_30003 - リア打撃防御Lv.4
Name_30004 - リア打撃防御Lv.5
Name_30005 - リア打撃防御Lv.6
Name_30006 - リア打撃防御Lv.7
Name_30007 - リア打撃防御Lv.8
Name_30008 - リア打撃防御Lv.9
Name_30009 - リア打撃防御Lv.10
Name_30010 - リア射撃防御Lv.1
Name_30011 - リア射撃防御Lv.2
Name_30012 - リア射撃防御Lv.3
Name_30013 - リア射撃防御Lv.4
Name_30014 - リア射撃防御Lv.5
Name_30015 - リア射撃防御Lv.6
Name_30016 - リア射撃防御Lv.7
Name_30017 - リア射撃防御Lv.8
Name_30018 - リア射撃防御Lv.9
Name_30019 - リア射撃防御Lv.10
Name_30020 - リア法撃防御Lv.1
Name_30021 - リア法撃防御Lv.2
Name_30022 - リア法撃防御Lv.3
Name_30023 - リア法撃防御Lv.4
Name_30024 - リア法撃防御Lv.5
Name_30025 - リア法撃防御Lv.6
Name_30026 - リア法撃防御Lv.7
Name_30027 - リア法撃防御Lv.8
Name_30028 - リア法撃防御Lv.9
Name_30029 - リア法撃防御Lv.10
Name_30030 - リアユニットリセット
Name_40000 - アーム打撃防御Lv.1
Name_40001 - アーム打撃防御Lv.2
Name_40002 - アーム打撃防御Lv.3
Name_40003 - アーム打撃防御Lv.4
Name_40004 - アーム打撃防御Lv.5
Name_40005 - アーム打撃防御Lv.6
Name_40006 - アーム打撃防御Lv.7
Name_40007 - アーム打撃防御Lv.8
Name_40008 - アーム打撃防御Lv.9
Name_40009 - アーム打撃防御Lv.10
Name_40010 - アーム射撃防御Lv.1
Name_40011 - アーム射撃防御Lv.2
Name_40012 - アーム射撃防御Lv.3
Name_40013 - アーム射撃防御Lv.4
Name_40014 - アーム射撃防御Lv.5
Name_40015 - アーム射撃防御Lv.6
Name_40016 - アーム射撃防御Lv.7
Name_40017 - アーム射撃防御Lv.8
Name_40018 - アーム射撃防御Lv.9
Name_40019 - アーム射撃防御Lv.10
Name_40020 - アーム法撃防御Lv.1
Name_40021 - アーム法撃防御Lv.2
Name_40022 - アーム法撃防御Lv.3
Name_40023 - アーム法撃防御Lv.4
Name_40024 - アーム法撃防御Lv.5
Name_40025 - アーム法撃防御Lv.6
Name_40026 - アーム法撃防御Lv.7
Name_40027 - アーム法撃防御Lv.8
Name_40028 - アーム法撃防御Lv.9
Name_40029 - アーム法撃防御Lv.10
Name_40030 - アームユニットリセット
Name_50000 - レッグ打撃防御Lv.1
Name_50001 - レッグ打撃防御Lv.2
Name_50002 - レッグ打撃防御Lv.3
Name_50003 - レッグ打撃防御Lv.4
Name_50004 - レッグ打撃防御Lv.5
Name_50005 - レッグ打撃防御Lv.6
Name_50006 - レッグ打撃防御Lv.7
Name_50007 - レッグ打撃防御Lv.8
Name_50008 - レッグ打撃防御Lv.9
Name_50009 - レッグ打撃防御Lv.10
Name_50010 - レッグ射撃防御Lv.1
Name_50011 - レッグ射撃防御Lv.2
Name_50012 - レッグ射撃防御Lv.3
Name_50013 - レッグ射撃防御Lv.4
Name_50014 - レッグ射撃防御Lv.5
Name_50015 - レッグ射撃防御Lv.6
Name_50016 - レッグ射撃防御Lv.7
Name_50017 - レッグ射撃防御Lv.8
Name_50018 - レッグ射撃防御Lv.9
Name_50019 - レッグ射撃防御Lv.10
Name_50020 - レッグ法撃防御Lv.1
Name_50021 - レッグ法撃防御Lv.2
Name_50022 - レッグ法撃防御Lv.3
Name_50023 - レッグ法撃防御Lv.4
Name_50024 - レッグ法撃防御Lv.5
Name_50025 - レッグ法撃防御Lv.6
Name_50026 - レッグ法撃防御Lv.7
Name_50027 - レッグ法撃防御Lv.8
Name_50028 - レッグ法撃防御Lv.9
Name_50029 - レッグ法撃防御Lv.10
Name_50030 - レッグユニットリセット
Name_00076 - 初級打撃武器Lv.21
Name_00077 - 初級打撃武器Lv.22
Name_00078 - 初級打撃武器Lv.23
Name_00079 - 初級打撃武器Lv.24
Name_00080 - 中級打撃武器Lv.17
Name_00081 - 中級打撃武器Lv.18
Name_00082 - 中級打撃武器Lv.19
Name_00083 - 中級打撃武器Lv.20
Name_00084 - 上級打撃武器Lv.13
Name_00085 - 上級打撃武器Lv.14
Name_00086 - 上級打撃武器Lv.15
Name_00087 - 上級打撃武器Lv.16
Name_00088 - ★１０打撃武器Lv.11
Name_00089 - ★１０打撃武器Lv.12
Name_00090 - ★１０打撃武器Lv.13
Name_00091 - ★１０打撃武器Lv.14
Name_00092 - ★１１打撃武器Lv.9
Name_00093 - ★１１打撃武器Lv.10
Name_00094 - ★１１打撃武器Lv.11
Name_00095 - ★１１打撃武器Lv.12
Name_00096 - ★１２打撃武器Lv.7
Name_00097 - ★１２打撃武器Lv.8
Name_00098 - ★１２打撃武器Lv.9
Name_00099 - ★１２打撃武器Lv.10
Name_00100 - ★1～12新世打撃武器Lv.1
Name_00101 - ★1～12新世打撃武器Lv.2
Name_00102 - ★1～12新世打撃武器Lv.3
Name_00103 - ★1～12新世打撃武器Lv.4
Name_00104 - ★1～12新世打撃武器Lv.5
Name_00105 - ★1～12新世打撃武器Lv.6
Name_00106 - ★1～12新世打撃武器Lv.7
Name_00107 - ★1～12新世打撃武器Lv.8
Name_00108 - ★1～12新世打撃武器Lv.9
Name_00109 - ★1～12新世打撃武器Lv.10
Name_00110 - ★1～12新世打撃武器Lv.11
Name_00111 - ★1～12新世打撃武器Lv.12
Name_00112 - ★1～12新世打撃武器Lv.13
Name_00113 - ★1～12新世打撃武器Lv.14
Name_00114 - ★1～12新世打撃武器Lv.15
Name_00115 - ★1～12新世打撃武器Lv.16
Name_00116 - ★1～12新世打撃武器Lv.17
Name_00117 - ★1～12新世打撃武器Lv.18
Name_00118 - ★１３新世打撃武器 Lv.1
Name_00119 - ★１３新世打撃武器 Lv.2
Name_00120 - ★１３新世打撃武器 Lv.3
Name_00121 - ★１３新世打撃武器 Lv.4
Name_00122 - ★１３新世打撃武器 Lv.5
Name_00123 - ★１３新世打撃武器 Lv.6
Name_00124 - ★１３新世打撃武器 Lv.7
Name_00125 - ★１３新世打撃武器 Lv.8
Name_00126 - ★１３新世打撃武器 Lv.9
Name_00127 - ★１３新世打撃武器 Lv.10
Name_00128 - ★１３新世打撃武器 Lv.11
Name_00129 - ★１３新世打撃武器 Lv.12
Name_00130 - ★１４新世打撃武器 Lv.1
Name_00131 - ★１４新世打撃武器 Lv.2
Name_00132 - ★１４新世打撃武器 Lv.3
Name_00133 - ★１４新世打撃武器 Lv.4
Name_00134 - ★１４新世打撃武器 Lv.5
Name_00135 - ★１４新世打撃武器 Lv.6
Name_00136 - ★１４新世打撃武器 Lv.7
Name_00137 - ★１４新世打撃武器 Lv.8
Name_00138 - ★１４新世打撃武器 Lv.9
Name_00139 - ★１５新世打撃武器 Lv.1
Name_00140 - ★１５新世打撃武器 Lv.2
Name_00141 - ★１５新世打撃武器 Lv.3
Name_00142 - ★１５新世打撃武器 Lv.4
Name_00143 - ★１５新世打撃武器 Lv.5
Name_00144 - ★１５新世打撃武器 Lv.6
Name_00145 - 打撃武器リセットレシピ
Name_00146 - ★１２打撃武器【法撃】Lv.8
Name_00147 - ★１２打撃武器【法撃】Lv.10
Name_00148 - 初級打撃武器【技量】Lv.9
Name_00149 - 初級打撃武器【技量】Lv.11
Name_00150 - 初級打撃武器【技量】Lv.13
Name_00151 - 初級打撃武器【技量】Lv.16
Name_00152 - 初級打撃武器【技量】Lv.18
Name_00153 - 初級打撃武器【技量】Lv.20
Name_00154 - 初級打撃武器【技量】Lv.22
Name_00155 - 初級打撃武器【技量】Lv.24
Name_00156 - 中級打撃武器【技量】Lv.6
Name_00157 - 中級打撃武器【技量】Lv.8
Name_00158 - 中級打撃武器【技量】Lv.10
Name_00159 - 中級打撃武器【技量】Lv.12
Name_00160 - 中級打撃武器【技量】Lv.14
Name_00161 - 中級打撃武器【技量】Lv.16
Name_00162 - 中級打撃武器【技量】Lv.18
Name_00163 - 中級打撃武器【技量】Lv.20
Name_00164 - 上級打撃武器【技量】Lv.4
Name_00165 - 上級打撃武器【技量】Lv.5
Name_00166 - 上級打撃武器【技量】Lv.6
Name_00167 - 上級打撃武器【技量】Lv.8
Name_00168 - 上級打撃武器【技量】Lv.10
Name_00169 - 上級打撃武器【技量】Lv.12
Name_00170 - 上級打撃武器【技量】Lv.14
Name_00171 - 上級打撃武器【技量】Lv.16
Name_00172 - ★１０打撃武器【技量】Lv.3
Name_00173 - ★１０打撃武器【技量】Lv.4
Name_00174 - ★１０打撃武器【技量】Lv.5
Name_00175 - ★１０打撃武器【技量】Lv.7
Name_00176 - ★１０打撃武器【技量】Lv.8
Name_00177 - ★１０打撃武器【技量】Lv.10
Name_00178 - ★１０打撃武器【技量】Lv.12
Name_00179 - ★１０打撃武器【技量】Lv.14
Name_00180 - ★１１打撃武器【技量】Lv.2
Name_00181 - ★１１打撃武器【技量】Lv.3
Name_00182 - ★１１打撃武器【技量】Lv.4
Name_00183 - ★１１打撃武器【技量】Lv.6
Name_00184 - ★１１打撃武器【技量】Lv.7
Name_00185 - ★１１打撃武器【技量】Lv.8
Name_00186 - ★１１打撃武器【技量】Lv.10
Name_00187 - ★１１打撃武器【技量】Lv.12
Name_00188 - ★１２打撃武器【技量】Lv.1
Name_00189 - ★１２打撃武器【技量】Lv.2
Name_00190 - ★１２打撃武器【技量】Lv.3
Name_00191 - ★１２打撃武器【技量】Lv.4
Name_00192 - ★１２打撃武器【技量】Lv.5
Name_00193 - ★１２打撃武器【技量】Lv.6
Name_00194 - ★１２打撃武器【技量】Lv.8
Name_00195 - ★１２打撃武器【技量】Lv.10
Name_10076 - 初級射撃武器Lv.21
Name_10077 - 初級射撃武器Lv.22
Name_10078 - 初級射撃武器Lv.23
Name_10079 - 初級射撃武器Lv.24
Name_10080 - 中級射撃武器Lv.17
Name_10081 - 中級射撃武器Lv.18
Name_10082 - 中級射撃武器Lv.19
Name_10083 - 中級射撃武器Lv.20
Name_10084 - 上級射撃武器Lv.13
Name_10085 - 上級射撃武器Lv.14
Name_10086 - 上級射撃武器Lv.15
Name_10087 - 上級射撃武器Lv.16
Name_10088 - ★１０射撃武器Lv.11
Name_10089 - ★１０射撃武器Lv.12
Name_10090 - ★１０射撃武器Lv.13
Name_10091 - ★１０射撃武器Lv.14
Name_10092 - ★１１射撃武器Lv.9
Name_10093 - ★１１射撃武器Lv.10
Name_10094 - ★１１射撃武器Lv.11
Name_10095 - ★１１射撃武器Lv.12
Name_10096 - ★１２射撃武器Lv.7
Name_10097 - ★１２射撃武器Lv.8
Name_10098 - ★１２射撃武器Lv.9
Name_10099 - ★１２射撃武器Lv.10
Name_10100 - ★1～12新世射撃武器Lv.1
Name_10101 - ★1～12新世射撃武器Lv.2
Name_10102 - ★1～12新世射撃武器Lv.3
Name_10103 - ★1～12新世射撃武器Lv.4
Name_10104 - ★1～12新世射撃武器Lv.5
Name_10105 - ★1～12新世射撃武器Lv.6
Name_10106 - ★1～12新世射撃武器Lv.7
Name_10107 - ★1～12新世射撃武器Lv.8
Name_10108 - ★1～12新世射撃武器Lv.9
Name_10109 - ★1～12新世射撃武器Lv.10
Name_10110 - ★1～12新世射撃武器Lv.11
Name_10111 - ★1～12新世射撃武器Lv.12
Name_10112 - ★1～12新世射撃武器Lv.13
Name_10113 - ★1～12新世射撃武器Lv.14
Name_10114 - ★1～12新世射撃武器Lv.15
Name_10115 - ★1～12新世射撃武器Lv.16
Name_10116 - ★1～12新世射撃武器Lv.17
Name_10117 - ★1～12新世射撃武器Lv.18
Name_10118 - ★１３新世射撃武器 Lv.1
Name_10119 - ★１３新世射撃武器 Lv.2
Name_10120 - ★１３新世射撃武器 Lv.3
Name_10121 - ★１３新世射撃武器 Lv.4
Name_10122 - ★１３新世射撃武器 Lv.5
Name_10123 - ★１３新世射撃武器 Lv.6
Name_10124 - ★１３新世射撃武器 Lv.7
Name_10125 - ★１３新世射撃武器 Lv.8
Name_10126 - ★１３新世射撃武器 Lv.9
Name_10127 - ★１３新世射撃武器 Lv.10
Name_10128 - ★１３新世射撃武器 Lv.11
Name_10129 - ★１３新世射撃武器 Lv.12
Name_10130 - ★１４新世射撃武器 Lv.1
Name_10131 - ★１４新世射撃武器 Lv.2
Name_10132 - ★１４新世射撃武器 Lv.3
Name_10133 - ★１４新世射撃武器 Lv.4
Name_10134 - ★１４新世射撃武器 Lv.5
Name_10135 - ★１４新世射撃武器 Lv.6
Name_10136 - ★１４新世射撃武器 Lv.7
Name_10137 - ★１４新世射撃武器 Lv.8
Name_10138 - ★１４新世射撃武器 Lv.9
Name_10139 - ★１５新世射撃武器 Lv.1
Name_10140 - ★１５新世射撃武器 Lv.2
Name_10141 - ★１５新世射撃武器 Lv.3
Name_10142 - ★１５新世射撃武器 Lv.4
Name_10143 - ★１５新世射撃武器 Lv.5
Name_10144 - ★１５新世射撃武器 Lv.6
Name_10145 - 射撃武器リセットレシピ
Name_10146 - ★１２射撃武器【法撃】Lv.8
Name_10147 - ★１２射撃武器【法撃】Lv.10
Name_10148 - 初級射撃武器【技量】Lv.9
Name_10149 - 初級射撃武器【技量】Lv.11
Name_10150 - 初級射撃武器【技量】Lv.13
Name_10151 - 初級射撃武器【技量】Lv.16
Name_10152 - 初級射撃武器【技量】Lv.18
Name_10153 - 初級射撃武器【技量】Lv.20
Name_10154 - 初級射撃武器【技量】Lv.22
Name_10155 - 初級射撃武器【技量】Lv.24
Name_10156 - 中級射撃武器【技量】Lv.6
Name_10157 - 中級射撃武器【技量】Lv.8
Name_10158 - 中級射撃武器【技量】Lv.10
Name_10159 - 中級射撃武器【技量】Lv.12
Name_10160 - 中級射撃武器【技量】Lv.14
Name_10161 - 中級射撃武器【技量】Lv.16
Name_10162 - 中級射撃武器【技量】Lv.18
Name_10163 - 中級射撃武器【技量】Lv.20
Name_10164 - 上級射撃武器【技量】Lv.4
Name_10165 - 上級射撃武器【技量】Lv.5
Name_10166 - 上級射撃武器【技量】Lv.6
Name_10167 - 上級射撃武器【技量】Lv.8
Name_10168 - 上級射撃武器【技量】Lv.10
Name_10169 - 上級射撃武器【技量】Lv.12
Name_10170 - 上級射撃武器【技量】Lv.14
Name_10171 - 上級射撃武器【技量】Lv.16
Name_10172 - ★１０射撃武器【技量】Lv.3
Name_10173 - ★１０射撃武器【技量】Lv.4
Name_10174 - ★１０射撃武器【技量】Lv.5
Name_10175 - ★１０射撃武器【技量】Lv.7
Name_10176 - ★１０射撃武器【技量】Lv.8
Name_10177 - ★１０射撃武器【技量】Lv.10
Name_10178 - ★１０射撃武器【技量】Lv.12
Name_10179 - ★１０射撃武器【技量】Lv.14
Name_10180 - ★１１射撃武器【技量】Lv.2
Name_10181 - ★１１射撃武器【技量】Lv.3
Name_10182 - ★１１射撃武器【技量】Lv.4
Name_10183 - ★１１射撃武器【技量】Lv.6
Name_10184 - ★１１射撃武器【技量】Lv.7
Name_10185 - ★１１射撃武器【技量】Lv.8
Name_10186 - ★１１射撃武器【技量】Lv.10
Name_10187 - ★１１射撃武器【技量】Lv.12
Name_10188 - ★１２射撃武器【技量】Lv.1
Name_10189 - ★１２射撃武器【技量】Lv.2
Name_10190 - ★１２射撃武器【技量】Lv.3
Name_10191 - ★１２射撃武器【技量】Lv.4
Name_10192 - ★１２射撃武器【技量】Lv.5
Name_10193 - ★１２射撃武器【技量】Lv.6
Name_10194 - ★１２射撃武器【技量】Lv.8
Name_10195 - ★１２射撃武器【技量】Lv.10
Name_20076 - 初級法撃武器Lv.21
Name_20077 - 初級法撃武器Lv.22
Name_20078 - 初級法撃武器Lv.23
Name_20079 - 初級法撃武器Lv.24
Name_20080 - 中級法撃武器Lv.17
Name_20081 - 中級法撃武器Lv.18
Name_20082 - 中級法撃武器Lv.19
Name_20083 - 中級法撃武器Lv.20
Name_20084 - 上級法撃武器Lv.13
Name_20085 - 上級法撃武器Lv.14
Name_20086 - 上級法撃武器Lv.15
Name_20087 - 上級法撃武器Lv.16
Name_20088 - ★１０法撃武器Lv.11
Name_20089 - ★１０法撃武器Lv.12
Name_20090 - ★１０法撃武器Lv.13
Name_20091 - ★１０法撃武器Lv.14
Name_20092 - ★１１法撃武器Lv.9
Name_20093 - ★１１法撃武器Lv.10
Name_20094 - ★１１法撃武器Lv.11
Name_20095 - ★１１法撃武器Lv.12
Name_20096 - ★１２法撃武器Lv.7
Name_20097 - ★１２法撃武器Lv.8
Name_20098 - ★１２法撃武器Lv.9
Name_20099 - ★１２法撃武器Lv.10
Name_20100 - ★1～12新世法撃武器Lv.1
Name_20101 - ★1～12新世法撃武器Lv.2
Name_20102 - ★1～12新世法撃武器Lv.3
Name_20103 - ★1～12新世法撃武器Lv.4
Name_20104 - ★1～12新世法撃武器Lv.5
Name_20105 - ★1～12新世法撃武器Lv.6
Name_20106 - ★1～12新世法撃武器Lv.7
Name_20107 - ★1～12新世法撃武器Lv.8
Name_20108 - ★1～12新世法撃武器Lv.9
Name_20109 - ★1～12新世法撃武器Lv.10
Name_20110 - ★1～12新世法撃武器Lv.11
Name_20111 - ★1～12新世法撃武器Lv.12
Name_20112 - ★1～12新世法撃武器Lv.13
Name_20113 - ★1～12新世法撃武器Lv.14
Name_20114 - ★1～12新世法撃武器Lv.15
Name_20115 - ★1～12新世法撃武器Lv.16
Name_20116 - ★1～12新世法撃武器Lv.17
Name_20117 - ★1～12新世法撃武器Lv.18
Name_20118 - ★１３新世法撃武器 Lv.1
Name_20119 - ★１３新世法撃武器 Lv.2
Name_20120 - ★１３新世法撃武器 Lv.3
Name_20121 - ★１３新世法撃武器 Lv.4
Name_20122 - ★１３新世法撃武器 Lv.5
Name_20123 - ★１３新世法撃武器 Lv.6
Name_20124 - ★１３新世法撃武器 Lv.7
Name_20125 - ★１３新世法撃武器 Lv.8
Name_20126 - ★１３新世法撃武器 Lv.9
Name_20127 - ★１３新世法撃武器 Lv.10
Name_20128 - ★１３新世法撃武器 Lv.11
Name_20129 - ★１３新世法撃武器 Lv.12
